episode,reward,moving_avg,dead_count,epsilon,steps,best_reward
143,19.00,-100.01,70,0.4883,81,-91.00
144,-150.00,-99.17,70,0.4859,150,-91.00
145,-234.00,-99.17,71,0.4834,34,-91.00
146,15.00,-96.68,71,0.4810,85,-91.00
147,97.00,-96.22,71,0.4786,3,-91.00
148,70.00,-95.86,71,0.4762,30,-91.00
149,49.00,-96.28,71,0.4738,51,-91.00
150,85.00,-96.31,71,0.4715,15,-91.00
151,84.00,-93.13,71,0.4691,16,-91.00
152,76.00,-89.75,71,0.4668,24,-89.75
153,-304.00,-90.45,72,0.4644,104,-89.75
154,21.00,-87.90,72,0.4621,79,-87.90
155,76.00,-85.64,72,0.4598,24,-85.64
156,77.00,-83.37,72,0.4575,23,-83.37
157,-316.00,-86.68,73,0.4552,116,-83.37
158,-261.00,-89.99,74,0.4529,61,-83.37
159,69.00,-86.05,74,0.4507,31,-83.37
160,-150.00,-85.21,74,0.4484,150,-83.37
161,72.00,-81.27,74,0.4462,28,-81.27
162,-274.00,-84.88,75,0.4440,74,-81.27
163,-150.00,-87.22,75,0.4417,150,-81.27
164,-150.00,-89.61,75,0.4395,150,-81.27
165,-234.00,-89.61,76,0.4373,34,-81.27
166,-150.00,-89.61,76,0.4351,150,-81.27
167,97.00,-86.04,76,0.4330,3,-81.27
168,-234.00,-89.07,77,0.4308,34,-81.27
169,-150.00,-91.15,77,0.4286,150,-81.27
170,-234.00,-91.15,78,0.4265,34,-81.27
171,-150.00,-90.06,78,0.4244,150,-81.27
172,-150.00,-88.83,78,0.4223,150,-81.27
173,-333.00,-90.66,79,0.4201,133,-81.27
174,85.00,-87.47,79,0.4180,15,-81.27
175,-150.00,-89.65,79,0.4159,150,-81.27
176,52.00,-85.79,79,0.4139,48,-81.27
177,-314.00,-86.59,80,0.4118,114,-81.27
178,76.00,-84.33,80,0.4097,24,-81.27
179,70.00,-82.13,80,0.4077,30,-81.27
180,-258.00,-85.68,81,0.4057,58,-81.27
181,-150.00,-85.68,81,0.4036,150,-81.27
182,-150.00,-87.95,81,0.4016,150,-81.27
183,47.00,-85.14,81,0.3996,53,-81.27
184,-150.00,-84.12,81,0.3976,150,-81.27
185,-234.00,-86.96,82,0.3956,34,-81.27
186,-150.00,-86.12,82,0.3936,150,-81.27
187,84.00,-85.80,82,0.3917,16,-81.27
188,71.00,-86.04,82,0.3897,29,-81.27
189,66.00,-86.16,82,0.3878,34,-81.27
190,-263.00,-89.63,83,0.3858,63,-81.27
191,97.00,-89.57,83,0.3839,3,-81.27
192,79.00,-89.53,83,0.3820,21,-81.27
193,87.00,-89.55,83,0.3801,13,-81.27
194,97.00,-89.53,83,0.3782,3,-81.27
195,78.00,-86.41,83,0.3763,22,-81.27
196,36.00,-84.55,83,0.3744,64,-81.27
197,95.00,-80.23,83,0.3725,5,-80.23
198,-150.00,-79.39,83,0.3707,150,-79.39
199,-234.00,-82.10,84,0.3688,34,-79.39
200,-17.00,-82.77,84,0.3670,117,-79.39
201,36.00,-80.91,84,0.3651,64,-79.39
202,93.00,-77.64,84,0.3633,7,-77.64
203,96.00,-75.18,84,0.3615,4,-75.18
204,77.00,-75.11,84,0.3597,23,-75.11
205,63.00,-75.43,84,0.3579,37,-75.11
206,22.00,-76.06,84,0.3561,78,-75.11
207,79.00,-76.12,84,0.3543,21,-75.11
208,83.00,-76.28,84,0.3525,17,-75.11
209,-295.00,-77.73,85,0.3508,95,-75.11
210,-332.00,-79.55,86,0.3490,132,-75.11
211,-150.00,-79.55,86,0.3473,150,-75.11
212,-291.00,-80.12,87,0.3455,91,-75.11
213,-150.00,-82.57,87,0.3438,150,-75.11
214,-150.00,-84.64,87,0.3421,150,-75.11
215,-150.00,-83.80,87,0.3404,150,-75.11
216,99.00,-83.74,87,0.3387,1,-75.11
217,-150.00,-83.74,87,0.3370,150,-75.11
218,88.00,-79.42,87,0.3353,12,-75.11
219,76.00,-78.22,87,0.3336,24,-75.11
220,61.00,-78.56,87,0.3320,39,-75.11
221,76.00,-76.30,87,0.3303,24,-75.11
222,92.00,-73.04,87,0.3286,8,-73.04
223,-150.00,-74.58,87,0.3270,150,-73.04
224,-150.00,-73.74,87,0.3254,150,-73.04
225,62.00,-74.03,87,0.3237,38,-73.04
226,73.00,-70.96,87,0.3221,27,-70.96
227,84.00,-70.91,87,0.3205,16,-70.91
228,86.00,-67.26,87,0.3189,14,-67.26
229,73.00,-63.24,87,0.3173,27,-63.24
230,71.00,-59.17,87,0.3157,29,-59.17
231,-150.00,-59.17,87,0.3141,150,-59.17
232,62.00,-58.88,87,0.3126,38,-58.88
233,-150.00,-57.37,87,0.3110,150,-57.37
234,70.00,-57.63,87,0.3095,30,-57.37
235,67.00,-54.49,87,0.3079,33,-54.49
236,-150.00,-53.65,87,0.3064,150,-53.65
237,-150.00,-52.81,87,0.3048,150,-52.81
238,74.00,-49.20,87,0.3033,26,-49.20
239,-150.00,-51.67,87,0.3018,150,-49.20
240,-254.00,-51.87,88,0.3003,54,-49.20
241,78.00,-50.98,88,0.2988,22,-49.20
242,-150.00,-50.98,88,0.2973,150,-49.20
243,-150.00,-52.67,88,0.2958,150,-49.20
244,97.00,-50.20,88,0.2943,3,-49.20
245,24.00,-47.62,88,0.2929,76,-47.62
246,-150.00,-49.27,88,0.2914,150,-47.62
247,70.00,-49.54,88,0.2899,30,-47.62
248,16.00,-50.08,88,0.2885,84,-47.62
249,97.00,-49.60,88,0.2870,3,-47.62
250,-234.00,-52.79,89,0.2856,34,-47.62
251,-150.00,-55.13,89,0.2842,150,-47.62
252,-150.00,-57.39,89,0.2828,150,-47.62
253,90.00,-53.45,89,0.2813,10,-47.62
254,-150.00,-55.16,89,0.2799,150,-47.62
255,-5.00,-55.97,89,0.2785,105,-47.62
256,-150.00,-58.24,89,0.2771,150,-47.62
257,58.00,-54.50,89,0.2758,42,-47.62
258,56.00,-51.33,89,0.2744,44,-47.62
259,96.00,-51.06,89,0.2730,4,-47.62
260,-150.00,-51.06,89,0.2716,150,-47.62
261,89.00,-50.89,89,0.2703,11,-47.62
262,98.00,-47.17,89,0.2689,2,-47.17
263,96.00,-44.71,89,0.2676,4,-44.71
264,-3.00,-43.24,89,0.2663,103,-43.24
265,-150.00,-42.40,89,0.2649,150,-42.40
266,66.00,-40.24,89,0.2636,34,-40.24
267,-11.00,-41.32,89,0.2623,111,-40.24
268,-150.00,-40.48,89,0.2610,150,-40.24
269,65.00,-38.33,89,0.2597,35,-38.33
270,-150.00,-37.49,89,0.2584,150,-37.49
271,-150.00,-37.49,89,0.2571,150,-37.49
272,-150.00,-37.49,89,0.2558,150,-37.49
273,-150.00,-35.66,89,0.2545,150,-35.66
274,97.00,-35.54,89,0.2532,3,-35.54
275,-150.00,-35.54,89,0.2520,150,-35.54
276,-150.00,-37.56,89,0.2507,150,-35.54
277,-150.00,-35.92,89,0.2495,150,-35.54
278,58.00,-36.10,89,0.2482,42,-35.54
279,91.00,-35.89,89,0.2470,9,-35.54
280,-150.00,-34.81,89,0.2457,150,-34.81
281,55.00,-32.76,89,0.2445,45,-32.76
282,-150.00,-32.76,89,0.2433,150,-32.76
283,72.00,-32.51,89,0.2421,28,-32.51
284,93.00,-30.08,89,0.2409,7,-30.08
285,56.00,-27.18,89,0.2397,44,-27.18
286,-150.00,-27.18,89,0.2385,150,-27.18
287,-262.00,-30.64,90,0.2373,62,-27.18
288,5.00,-31.30,90,0.2361,95,-27.18
289,6.00,-31.90,90,0.2349,94,-27.18
290,79.00,-28.48,90,0.2337,21,-27.18
291,53.00,-28.92,90,0.2326,47,-27.18
292,-150.00,-31.21,90,0.2314,150,-27.18
293,-342.00,-35.50,91,0.2302,142,-27.18
294,71.00,-35.76,91,0.2291,29,-27.18
295,-150.00,-38.04,91,0.2279,150,-27.18
296,-16.00,-38.56,91,0.2268,116,-27.18
297,75.00,-38.76,91,0.2257,25,-27.18
298,-6.00,-37.32,91,0.2245,106,-27.18
299,-150.00,-36.48,91,0.2234,150,-27.18
300,53.00,-35.78,91,0.2223,47,-27.18
301,77.00,-35.37,91,0.2212,23,-27.18
302,79.00,-35.51,91,0.2201,21,-27.18
303,-150.00,-37.97,91,0.2190,150,-27.18
304,-150.00,-40.24,91,0.2179,150,-27.18
305,6.00,-40.81,91,0.2168,94,-27.18
306,73.00,-40.30,91,0.2157,27,-27.18
307,-9.00,-41.18,91,0.2146,109,-27.18
308,-150.00,-43.51,91,0.2136,150,-27.18
309,-6.00,-40.62,91,0.2125,106,-27.18
310,53.00,-36.77,91,0.2114,47,-27.18
311,72.00,-34.55,91,0.2104,28,-27.18
312,97.00,-30.67,91,0.2093,3,-27.18
313,38.00,-28.79,91,0.2083,62,-27.18
314,-278.00,-30.07,92,0.2072,78,-27.18
315,72.00,-27.85,92,0.2062,28,-27.18
316,15.00,-28.69,92,0.2052,85,-27.18
317,-150.00,-28.69,92,0.2041,150,-27.18
318,-150.00,-31.07,92,0.2031,150,-27.18
319,82.00,-31.01,92,0.2021,18,-27.18
320,83.00,-30.79,92,0.2011,17,-27.18
321,47.00,-31.08,92,0.2001,53,-27.18
322,83.00,-31.17,92,0.1991,17,-27.18
323,-150.00,-31.17,92,0.1981,150,-27.18
324,98.00,-28.69,92,0.1971,2,-27.18
325,67.00,-28.64,92,0.1961,33,-27.18
326,-150.00,-30.87,92,0.1951,150,-27.18
327,-150.00,-33.21,92,0.1942,150,-27.18
328,-150.00,-35.57,92,0.1932,150,-27.18
329,25.00,-36.05,92,0.1922,75,-27.18
330,19.00,-36.57,92,0.1913,81,-27.18
331,-150.00,-36.57,92,0.1903,150,-27.18
332,-33.00,-37.52,92,0.1893,133,-27.18
333,43.00,-35.59,92,0.1884,57,-27.18
334,85.00,-35.44,92,0.1875,15,-27.18
335,-150.00,-37.61,92,0.1865,150,-27.18
336,77.00,-35.34,92,0.1856,23,-27.18
337,-27.00,-34.11,92,0.1847,127,-27.18
338,-150.00,-36.35,92,0.1837,150,-27.18
339,14.00,-34.71,92,0.1828,86,-27.18
340,-340.00,-35.57,93,0.1819,140,-27.18
341,-150.00,-37.85,93,0.1810,150,-27.18
342,-240.00,-38.75,94,0.1801,40,-27.18
343,-286.00,-40.11,95,0.1792,86,-27.18
344,-14.00,-41.22,95,0.1783,114,-27.18
345,-150.00,-42.96,95,0.1774,150,-27.18
346,-150.00,-42.96,95,0.1765,150,-27.18
347,92.00,-42.74,95,0.1756,8,-27.18
348,-150.00,-44.40,95,0.1748,150,-27.18
349,1.00,-45.36,95,0.1739,99,-27.18
350,14.00,-42.88,95,0.1730,86,-27.18
351,70.00,-40.68,95,0.1721,30,-27.18
352,-150.00,-40.68,95,0.1713,150,-27.18
353,94.00,-40.64,95,0.1704,6,-27.18
354,86.00,-38.28,95,0.1696,14,-27.18
355,82.00,-37.41,95,0.1687,18,-27.18
356,-150.00,-37.41,95,0.1679,150,-27.18
357,91.00,-37.08,95,0.1670,9,-27.18
358,-150.00,-39.14,95,0.1662,150,-27.18
359,96.00,-39.14,95,0.1654,4,-27.18
360,98.00,-36.66,95,0.1646,2,-27.18
361,94.00,-36.61,95,0.1637,6,-27.18
362,-40.00,-37.99,95,0.1629,140,-27.18
363,-150.00,-40.45,95,0.1621,150,-27.18
364,-150.00,-41.92,95,0.1613,150,-27.18
365,73.00,-39.69,95,0.1605,27,-27.18
366,-150.00,-41.85,95,0.1597,150,-27.18
367,-150.00,-43.24,95,0.1589,150,-27.18
368,66.00,-41.08,95,0.1581,34,-27.18
369,-150.00,-43.23,95,0.1573,150,-27.18
370,82.00,-40.91,95,0.1565,18,-27.18
371,95.00,-38.46,95,0.1557,5,-27.18
372,-150.00,-38.46,95,0.1549,150,-27.18
373,49.00,-36.47,95,0.1542,51,-27.18
374,57.00,-36.87,95,0.1534,43,-27.18
375,3.00,-35.34,95,0.1526,97,-27.18
376,-150.00,-35.34,95,0.1519,150,-27.18
377,9.00,-33.75,95,0.1511,91,-27.18
378,66.00,-33.67,95,0.1504,34,-27.18
379,8.00,-34.50,95,0.1496,92,-27.18
380,-150.00,-34.50,95,0.1489,150,-27.18
381,30.00,-34.75,95,0.1481,70,-27.18
382,-150.00,-34.75,95,0.1474,150,-27.18
383,58.00,-34.89,95,0.1466,42,-27.18
384,66.00,-35.16,95,0.1459,34,-27.18
385,-150.00,-37.22,95,0.1452,150,-27.18
386,37.00,-35.35,95,0.1444,63,-27.18
387,61.00,-32.12,95,0.1437,39,-27.18
388,80.00,-31.37,95,0.1430,20,-27.18
389,75.00,-30.68,95,0.1423,25,-27.18
390,65.00,-30.82,95,0.1416,35,-27.18
391,-150.00,-32.85,95,0.1409,150,-27.18
392,-150.00,-32.85,95,0.1402,150,-27.18
393,-150.00,-30.93,95,0.1395,150,-27.18
394,77.00,-30.87,95,0.1388,23,-27.18
395,8.00,-29.29,95,0.1381,92,-27.18
396,-150.00,-30.63,95,0.1374,150,-27.18
397,-40.00,-31.78,95,0.1367,140,-27.18
398,60.00,-31.12,95,0.1360,40,-27.18
399,72.00,-28.90,95,0.1353,28,-27.18
400,82.00,-28.61,95,0.1347,18,-27.18
401,-150.00,-30.88,95,0.1340,150,-27.18
402,-150.00,-33.17,95,0.1333,150,-27.18
403,79.00,-30.88,95,0.1326,21,-27.18
404,-150.00,-30.88,95,0.1320,150,-27.18
405,10.00,-30.84,95,0.1313,90,-27.18
406,-150.00,-33.07,95,0.1307,150,-27.18
407,75.00,-32.23,95,0.1300,25,-27.18
408,-150.00,-32.23,95,0.1294,150,-27.18
409,25.00,-31.92,95,0.1287,75,-27.18
410,4.00,-32.41,95,0.1281,96,-27.18
411,90.00,-32.23,95,0.1274,10,-27.18
412,37.00,-32.83,95,0.1268,63,-27.18
413,15.00,-33.06,95,0.1262,85,-27.18
414,-150.00,-31.78,95,0.1255,150,-27.18
415,73.00,-31.77,95,0.1249,27,-27.18
416,41.00,-31.51,95,0.1243,59,-27.18
417,82.00,-29.19,95,0.1237,18,-27.18
418,99.00,-26.70,95,0.1230,1,-26.70
419,-150.00,-29.02,95,0.1224,150,-26.70
420,78.00,-29.07,95,0.1218,22,-26.70
421,-150.00,-31.04,95,0.1212,150,-26.70
422,-32.00,-32.19,95,0.1206,132,-26.70
423,-150.00,-32.19,95,0.1200,150,-26.70
424,74.00,-32.43,95,0.1194,26,-26.70
425,18.00,-32.92,95,0.1188,82,-26.70
426,36.00,-31.06,95,0.1182,64,-26.70
427,-20.00,-29.76,95,0.1176,120,-26.70
428,63.00,-27.63,95,0.1170,37,-26.70
429,-150.00,-29.38,95,0.1164,150,-26.70
430,54.00,-29.03,95,0.1159,46,-26.70
431,-11.00,-27.64,95,0.1153,111,-26.70
432,-150.00,-28.81,95,0.1147,150,-26.70
433,69.00,-28.55,95,0.1141,31,-26.70
434,-150.00,-30.90,95,0.1136,150,-26.70
435,20.00,-29.20,95,0.1130,80,-26.70
436,69.00,-29.28,95,0.1124,31,-26.70
437,-150.00,-30.51,95,0.1119,150,-26.70
438,-26.00,-29.27,95,0.1113,126,-26.70
439,-150.00,-30.91,95,0.1107,150,-26.70
440,-8.00,-27.59,95,0.1102,108,-26.70
441,-9.00,-26.18,95,0.1096,109,-26.18
442,-15.00,-23.93,95,0.1091,115,-23.93
443,0.00,-21.07,95,0.1085,100,-21.07
444,-9.00,-21.02,95,0.1080,109,-21.02
445,-29.00,-19.81,95,0.1075,129,-19.81
446,82.00,-17.49,95,0.1069,18,-17.49
447,64.00,-17.77,95,0.1064,36,-17.49
448,7.00,-16.20,95,0.1059,93,-16.20
449,40.00,-15.81,95,0.1053,60,-15.81
450,-150.00,-17.45,95,0.1048,150,-15.81
451,-12.00,-18.27,95,0.1043,112,-15.81
452,74.00,-16.03,95,0.1038,26,-15.81
453,53.00,-16.44,95,0.1032,47,-15.81
454,-150.00,-18.80,95,0.1027,150,-15.81
455,97.00,-18.65,95,0.1022,3,-15.81
456,-150.00,-18.65,95,0.1017,150,-15.81
457,-150.00,-21.06,95,0.1012,150,-15.81
458,65.00,-18.91,95,0.1007,35,-15.81
459,-150.00,-21.37,95,0.1002,150,-15.81
460,1.00,-22.34,95,0.0997,99,-15.81
461,-150.00,-24.78,95,0.0992,150,-15.81
462,-50.00,-24.88,95,0.0987,150,-15.81
463,-150.00,-24.88,95,0.0982,150,-15.81
464,-150.00,-24.88,95,0.0977,150,-15.81
465,-150.00,-27.11,95,0.0972,150,-15.81
466,45.00,-25.16,95,0.0967,55,-15.81
467,95.00,-22.71,95,0.0962,5,-15.81
468,-150.00,-24.87,95,0.0958,150,-15.81
469,72.00,-22.65,95,0.0953,28,-15.81
470,63.00,-22.84,95,0.0948,37,-15.81
471,-38.00,-24.17,95,0.0943,138,-15.81
472,-150.00,-24.17,95,0.0939,150,-15.81
473,-150.00,-26.16,95,0.0934,150,-15.81
474,97.00,-25.76,95,0.0929,3,-15.81
475,72.00,-25.07,95,0.0925,28,-15.81
476,74.00,-22.83,95,0.0920,26,-15.81
477,51.00,-22.41,95,0.0915,49,-15.81
478,38.00,-22.69,95,0.0911,62,-15.81
479,45.00,-22.32,95,0.0906,55,-15.81
480,74.00,-20.08,95,0.0902,26,-15.81
481,30.00,-20.08,95,0.0897,70,-15.81
482,28.00,-18.30,95,0.0893,72,-15.81
483,33.00,-18.55,95,0.0888,67,-15.81
484,-49.00,-19.70,95,0.0884,149,-15.81
485,63.00,-17.57,95,0.0879,37,-15.81
486,50.00,-17.44,95,0.0875,50,-15.81
487,95.00,-17.10,95,0.0871,5,-15.81
488,21.00,-17.69,95,0.0866,79,-15.81
489,47.00,-17.97,95,0.0862,53,-15.81
490,79.00,-17.83,95,0.0858,21,-15.81
491,-150.00,-17.83,95,0.0853,150,-15.81
492,7.00,-16.26,95,0.0849,93,-15.81
493,-23.00,-14.99,95,0.0845,123,-14.99
494,99.00,-14.77,95,0.0841,1,-14.77
495,76.00,-14.09,95,0.0836,24,-14.09
496,76.00,-11.83,95,0.0832,24,-11.83
497,70.00,-10.73,95,0.0828,30,-10.73
498,-12.00,-11.45,95,0.0824,112,-10.73
499,-234.00,-14.51,96,0.0820,34,-10.73
500,81.00,-14.52,96,0.0816,19,-10.73
501,26.00,-12.76,96,0.0812,74,-10.73
502,97.00,-10.29,96,0.0808,3,-10.29
503,60.00,-10.48,96,0.0804,40,-10.29
504,-150.00,-10.48,96,0.0800,150,-10.29
505,-150.00,-12.08,96,0.0796,150,-10.29
506,32.00,-10.26,96,0.0792,68,-10.26
507,46.00,-10.55,96,0.0788,54,-10.26
508,-150.00,-10.55,96,0.0784,150,-10.26
509,86.00,-9.94,96,0.0780,14,-9.94
510,69.00,-9.29,96,0.0776,31,-9.29
511,46.00,-9.73,96,0.0772,54,-9.29
512,91.00,-9.19,96,0.0768,9,-9.19
513,63.00,-8.71,96,0.0764,37,-8.71
514,48.00,-6.73,96,0.0760,52,-6.73
515,97.00,-6.49,96,0.0757,3,-6.49
516,-150.00,-8.40,96,0.0753,150,-6.49
517,-150.00,-10.72,96,0.0749,150,-6.49
518,30.00,-11.41,96,0.0745,70,-6.49
519,55.00,-9.36,96,0.0742,45,-6.49
520,87.00,-9.27,96,0.0738,13,-6.49
521,77.00,-7.00,96,0.0734,23,-6.49
522,98.00,-5.70,96,0.0731,2,-5.70
523,-150.00,-5.70,96,0.0727,150,-5.70
524,-150.00,-7.94,96,0.0723,150,-5.70
525,-150.00,-9.62,96,0.0720,150,-5.70
526,-150.00,-11.48,96,0.0716,150,-5.70
527,65.00,-10.63,96,0.0712,35,-5.70
528,85.00,-10.41,96,0.0709,15,-5.70
529,10.00,-8.81,96,0.0705,90,-5.70
530,71.00,-8.64,96,0.0702,29,-5.70
531,-150.00,-10.03,96,0.0698,150,-5.70
532,-150.00,-10.03,96,0.0695,150,-5.70
533,-150.00,-12.22,96,0.0691,150,-5.70
534,-17.00,-10.89,96,0.0688,117,-5.70
535,-150.00,-12.59,96,0.0684,150,-5.70
536,-16.00,-13.44,96,0.0681,116,-5.70
537,23.00,-11.71,96,0.0678,77,-5.70
538,-150.00,-12.95,96,0.0674,150,-5.70
539,-150.00,-12.95,96,0.0671,150,-5.70
540,-150.00,-14.37,96,0.0668,150,-5.70
541,62.00,-13.66,96,0.0664,38,-5.70
542,-268.00,-16.19,97,0.0661,68,-5.70
543,81.00,-15.38,97,0.0658,19,-5.70
544,90.00,-14.39,97,0.0654,10,-5.70
545,-150.00,-15.60,97,0.0651,150,-5.70
546,-150.00,-17.92,97,0.0648,150,-5.70
