episode,reward,moving_avg,dead_count,epsilon,steps,best_reward
88,-150.00,-118.60,46,0.6433,150,-59.79
89,-303.00,-120.67,47,0.6401,103,-59.79
90,-309.00,-122.77,48,0.6369,109,-59.79
91,-150.00,-123.07,48,0.6337,150,-59.79
92,61.00,-121.07,48,0.6306,39,-59.79
93,-32.00,-120.11,48,0.6274,132,-59.79
94,-150.00,-120.43,48,0.6243,150,-59.79
95,-234.00,-121.62,49,0.6211,34,-59.79
96,-150.00,-121.92,49,0.6180,150,-59.79
97,-150.00,-122.21,49,0.6149,150,-59.79
98,-150.00,-122.49,49,0.6119,150,-59.79
99,-150.00,-122.77,49,0.6088,150,-59.79
100,-150.00,-123.04,49,0.6058,150,-59.79
101,33.00,-120.37,49,0.6027,67,-59.79
102,-150.00,-122.84,49,0.5997,150,-59.79
103,-150.00,-122.00,49,0.5967,150,-59.79
104,-150.00,-121.16,49,0.5937,150,-59.79
105,-320.00,-124.97,50,0.5908,120,-59.79
106,93.00,-121.70,50,0.5878,7,-59.79
107,-150.00,-124.15,50,0.5849,150,-59.79
108,-282.00,-124.63,51,0.5820,82,-59.79
109,-150.00,-123.79,51,0.5790,150,-59.79
110,-234.00,-126.32,52,0.5762,34,-59.79
111,-150.00,-128.27,52,0.5733,150,-59.79
112,-150.00,-130.12,52,0.5704,150,-59.79
113,-150.00,-129.22,52,0.5676,150,-59.79
114,-150.00,-131.50,52,0.5647,150,-59.79
115,-150.00,-133.46,52,0.5619,150,-59.79
116,-150.00,-135.91,52,0.5591,150,-59.79
117,97.00,-132.60,52,0.5563,3,-59.79
118,-150.00,-135.02,52,0.5535,150,-59.79
119,-150.00,-137.31,52,0.5507,150,-59.79
120,7.00,-134.66,52,0.5480,93,-59.79
121,-234.00,-134.34,53,0.5452,34,-59.79
122,-150.00,-133.37,53,0.5425,150,-59.79
123,-234.00,-133.37,54,0.5398,34,-59.79
124,-150.00,-132.53,54,0.5371,150,-59.79
125,-150.00,-131.69,54,0.5344,150,-59.79
126,-150.00,-130.85,54,0.5318,150,-59.79
127,82.00,-126.67,54,0.5291,18,-59.79
128,78.00,-123.55,54,0.5264,22,-59.79
129,83.00,-123.65,54,0.5238,17,-59.79
130,-150.00,-122.41,54,0.5212,150,-59.79
131,87.00,-122.26,54,0.5186,13,-59.79
132,-234.00,-122.26,55,0.5160,34,-59.79
133,-150.00,-121.42,55,0.5134,150,-59.79
134,96.00,-121.43,55,0.5108,4,-59.79
135,98.00,-121.39,55,0.5083,2,-59.79
136,-150.00,-121.39,55,0.5058,150,-59.79
137,-150.00,-119.79,55,0.5032,150,-59.79
138,97.00,-119.77,55,0.5007,3,-59.79
139,81.00,-119.72,55,0.4982,19,-59.79
140,96.00,-119.60,55,0.4957,4,-59.79
141,-150.00,-117.95,55,0.4932,150,-59.79
142,-150.00,-120.31,55,0.4908,150,-59.79
143,-150.00,-119.47,55,0.4883,150,-59.79
144,-38.00,-117.36,55,0.4859,138,-59.79
145,-150.00,-116.24,55,0.4834,150,-59.79
146,74.00,-116.44,55,0.4810,26,-59.79
147,-150.00,-118.52,55,0.4786,150,-59.79
148,-234.00,-118.06,56,0.4762,34,-59.79
149,-150.00,-117.22,56,0.4738,150,-59.79
150,-343.00,-121.53,57,0.4715,143,-59.79
151,61.00,-118.58,57,0.4691,39,-59.79
152,-262.00,-118.35,58,0.4668,62,-59.79
153,90.00,-114.76,58,0.4644,10,-59.79
154,46.00,-111.64,58,0.4621,54,-59.79
155,96.00,-108.16,58,0.4598,4,-59.79
156,90.00,-104.92,58,0.4575,10,-59.79
157,-150.00,-106.19,58,0.4552,150,-59.79
158,52.00,-103.33,58,0.4529,48,-59.79
159,-150.00,-102.49,58,0.4507,150,-59.79
160,-150.00,-101.65,58,0.4484,150,-59.79
161,67.00,-99.48,58,0.4462,33,-59.79
162,-150.00,-101.92,58,0.4440,150,-59.79
163,32.00,-99.26,58,0.4417,68,-59.79
164,-150.00,-101.75,58,0.4395,150,-59.79
165,-150.00,-99.83,58,0.4373,150,-59.79
166,-150.00,-98.99,58,0.4351,150,-59.79
167,-271.00,-102.53,59,0.4330,71,-59.79
168,-259.00,-102.78,60,0.4308,59,-59.79
169,-257.00,-106.29,61,0.4286,57,-59.79
170,86.00,-103.93,61,0.4265,14,-59.79
171,-234.00,-103.93,62,0.4244,34,-59.79
172,-39.00,-104.70,62,0.4223,139,-59.79
173,-150.00,-103.86,62,0.4201,150,-59.79
174,-150.00,-102.33,62,0.4180,150,-59.79
175,97.00,-97.97,62,0.4159,3,-59.79
176,42.00,-98.47,62,0.4139,58,-59.79
177,-293.00,-99.90,63,0.4118,93,-59.79
178,-150.00,-98.19,63,0.4097,150,-59.79
179,55.00,-98.53,63,0.4077,45,-59.79
180,65.00,-98.58,63,0.4057,35,-59.79
181,9.00,-96.99,63,0.4036,91,-59.79
182,99.00,-93.66,63,0.4016,1,-59.79
183,87.00,-91.29,63,0.3996,13,-59.79
184,-150.00,-91.29,63,0.3976,150,-59.79
185,-253.00,-94.70,64,0.3956,53,-59.79
186,77.00,-93.92,64,0.3936,23,-59.79
187,78.00,-94.07,64,0.3917,22,-59.79
188,-305.00,-95.62,65,0.3897,105,-59.79
189,-340.00,-95.99,66,0.3878,140,-59.79
190,-150.00,-94.40,66,0.3858,150,-59.79
191,-150.00,-94.40,66,0.3839,150,-59.79
192,-150.00,-96.51,66,0.3820,150,-59.79
193,-315.00,-99.34,67,0.3801,115,-59.79
194,-150.00,-99.34,67,0.3782,150,-59.79
195,93.00,-96.07,67,0.3763,7,-59.79
196,-150.00,-96.07,67,0.3744,150,-59.79
197,-313.00,-97.70,68,0.3725,113,-59.79
198,-9.00,-96.29,68,0.3707,109,-59.79
199,-150.00,-96.29,68,0.3688,150,-59.79
200,94.00,-93.85,68,0.3670,6,-59.79
201,79.00,-93.39,68,0.3651,21,-59.79
202,99.00,-90.90,68,0.3633,1,-59.79
203,-150.00,-90.90,68,0.3615,150,-59.79
204,-150.00,-90.90,68,0.3597,150,-59.79
205,57.00,-87.13,68,0.3579,43,-59.79
206,79.00,-87.27,68,0.3561,21,-59.79
207,-150.00,-87.27,68,0.3543,150,-59.79
208,87.00,-83.58,68,0.3525,13,-59.79
209,91.00,-81.17,68,0.3508,9,-59.79
210,2.00,-78.81,68,0.3490,98,-59.79
211,31.00,-77.00,68,0.3473,69,-59.79
212,12.00,-75.38,68,0.3455,88,-59.79
213,-150.00,-75.38,68,0.3438,150,-59.79
214,43.00,-73.45,68,0.3421,57,-59.79
215,36.00,-71.59,68,0.3404,64,-59.79
216,58.00,-69.51,68,0.3387,42,-59.79
217,-150.00,-71.98,68,0.3370,150,-59.79
218,-150.00,-71.98,68,0.3353,150,-59.79
219,-45.00,-70.93,68,0.3336,145,-59.79
220,-38.00,-71.38,68,0.3320,138,-59.79
221,61.00,-68.43,68,0.3303,39,-59.79
222,-150.00,-68.43,68,0.3286,150,-59.79
223,98.00,-65.11,68,0.3270,2,-59.79
224,-340.00,-67.01,69,0.3254,140,-59.79
225,-150.00,-67.01,69,0.3237,150,-59.79
226,-234.00,-67.85,70,0.3221,34,-59.79
227,-24.00,-68.91,70,0.3205,124,-59.79
228,-150.00,-71.19,70,0.3189,150,-59.79
229,89.00,-71.13,70,0.3173,11,-59.79
230,-150.00,-71.13,70,0.3157,150,-59.79
231,-150.00,-73.50,70,0.3141,150,-59.79
232,-150.00,-72.66,70,0.3126,150,-59.79
233,-150.00,-72.66,70,0.3110,150,-59.79
234,38.00,-73.24,70,0.3095,62,-59.79
235,-150.00,-75.72,70,0.3079,150,-59.79
236,66.00,-73.56,70,0.3064,34,-59.79
237,-150.00,-73.56,70,0.3048,150,-59.79
238,95.00,-73.58,70,0.3033,5,-59.79
239,97.00,-73.42,70,0.3018,3,-59.79
240,-150.00,-75.88,70,0.3003,150,-59.79
241,19.00,-74.19,70,0.2988,81,-59.79
242,-150.00,-74.19,70,0.2973,150,-59.79
243,93.00,-71.76,70,0.2958,7,-59.79
244,-150.00,-72.88,70,0.2943,150,-59.79
245,-150.00,-72.88,70,0.2929,150,-59.79
246,84.00,-72.78,70,0.2914,16,-59.79
247,43.00,-70.85,70,0.2899,57,-59.79
248,97.00,-67.54,70,0.2885,3,-59.79
249,97.00,-65.07,70,0.2870,3,-59.79
250,85.00,-60.79,70,0.2856,15,-59.79
251,5.00,-61.35,70,0.2842,95,-59.79
252,99.00,-57.74,70,0.2828,1,-57.74
253,-29.00,-58.93,70,0.2813,129,-57.74
254,-150.00,-60.89,70,0.2799,150,-57.74
255,98.00,-60.87,70,0.2785,2,-57.74
256,-150.00,-63.27,70,0.2771,150,-57.74
257,49.00,-61.28,70,0.2758,51,-57.74
258,99.00,-60.81,70,0.2744,1,-57.74
259,63.00,-58.68,70,0.2730,37,-57.74
260,93.00,-56.25,70,0.2716,7,-56.25
261,-150.00,-58.42,70,0.2703,150,-56.25
262,78.00,-56.14,70,0.2689,22,-56.14
263,98.00,-55.48,70,0.2676,2,-55.48
264,-234.00,-56.32,71,0.2663,34,-55.48
265,63.00,-54.19,71,0.2649,37,-54.19
266,-150.00,-54.19,71,0.2636,150,-54.19
267,62.00,-50.86,71,0.2623,38,-50.86
268,0.00,-48.27,71,0.2610,100,-48.27
269,37.00,-45.33,71,0.2597,63,-45.33
270,97.00,-45.22,71,0.2584,3,-45.22
271,98.00,-41.90,71,0.2571,2,-41.90
272,23.00,-41.28,71,0.2558,77,-41.28
273,-150.00,-41.28,71,0.2545,150,-41.28
274,99.00,-38.79,71,0.2532,1,-38.79
275,-150.00,-41.26,71,0.2520,150,-38.79
276,-150.00,-43.18,71,0.2507,150,-38.79
277,-150.00,-41.75,71,0.2495,150,-38.79
278,61.00,-39.64,71,0.2482,39,-38.79
279,-150.00,-41.69,71,0.2470,150,-38.79
280,-319.00,-45.53,72,0.2457,119,-38.79
281,-150.00,-47.12,72,0.2445,150,-38.79
282,-150.00,-49.61,72,0.2433,150,-38.79
283,56.00,-49.92,72,0.2421,44,-38.79
284,-150.00,-49.92,72,0.2409,150,-38.79
285,-150.00,-48.89,72,0.2397,150,-38.79
286,-150.00,-51.16,72,0.2385,150,-38.79
287,75.00,-51.19,72,0.2373,25,-38.79
288,94.00,-47.20,72,0.2361,6,-38.79
289,-150.00,-45.30,72,0.2349,150,-38.79
290,42.00,-43.38,72,0.2337,58,-38.79
291,-150.00,-43.38,72,0.2326,150,-38.79
292,-150.00,-43.38,72,0.2314,150,-38.79
293,-150.00,-41.73,72,0.2302,150,-38.79
294,37.00,-39.86,72,0.2291,63,-38.79
295,62.00,-40.17,72,0.2279,38,-38.79
296,-19.00,-38.86,72,0.2268,119,-38.79
297,-20.00,-35.93,72,0.2257,120,-35.93
298,92.00,-34.92,72,0.2245,8,-34.92
299,-150.00,-34.92,72,0.2234,150,-34.92
300,66.00,-35.20,72,0.2223,34,-34.92
301,25.00,-35.74,72,0.2212,75,-34.92
302,95.00,-35.78,72,0.2201,5,-34.92
303,92.00,-33.36,72,0.2190,8,-33.36
304,36.00,-31.50,72,0.2179,64,-31.50
305,72.00,-31.35,72,0.2168,28,-31.35
306,95.00,-31.19,72,0.2157,5,-31.19
307,69.00,-29.00,72,0.2146,31,-29.00
308,98.00,-28.89,72,0.2136,2,-28.89
309,83.00,-28.97,72,0.2125,17,-28.89
310,11.00,-28.88,72,0.2114,89,-28.88
311,-150.00,-30.69,72,0.2104,150,-28.88
312,86.00,-29.95,72,0.2093,14,-28.88
313,-150.00,-29.95,72,0.2083,150,-28.88
314,69.00,-29.69,72,0.2072,31,-28.88
315,76.00,-29.29,72,0.2062,24,-28.88
316,67.00,-29.20,72,0.2052,33,-28.88
317,82.00,-26.88,72,0.2041,18,-26.88
318,-150.00,-26.88,72,0.2031,150,-26.88
319,-262.00,-29.05,73,0.2021,62,-26.88
320,-150.00,-30.17,73,0.2011,150,-26.88
321,51.00,-30.27,73,0.2001,49,-26.88
322,8.00,-28.69,73,0.1991,92,-26.88
323,-150.00,-31.17,73,0.1981,150,-26.88
324,65.00,-27.12,73,0.1971,35,-26.88
325,-150.00,-27.12,73,0.1961,150,-26.88
326,-150.00,-26.28,73,0.1951,150,-26.28
327,78.00,-25.26,73,0.1942,22,-25.26
328,-234.00,-26.10,74,0.1932,34,-25.26
329,67.00,-26.32,74,0.1922,33,-25.26
330,-28.00,-25.10,74,0.1913,128,-25.10
331,89.00,-22.71,74,0.1903,11,-22.71
332,65.00,-20.56,74,0.1893,35,-20.56
333,77.00,-18.29,74,0.1884,23,-18.29
334,25.00,-18.42,74,0.1875,75,-18.29
335,99.00,-15.93,74,0.1865,1,-15.93
336,-150.00,-18.09,74,0.1856,150,-15.93
337,41.00,-16.18,74,0.1847,59,-15.93
338,-9.00,-17.22,74,0.1837,109,-15.93
339,77.00,-17.42,74,0.1828,23,-15.93
340,-150.00,-17.42,74,0.1819,150,-15.93
341,79.00,-16.82,74,0.1810,21,-15.93
342,-150.00,-16.82,74,0.1801,150,-15.93
343,39.00,-17.36,74,0.1792,61,-15.93
344,-150.00,-17.36,74,0.1783,150,-15.93
345,-22.00,-16.08,74,0.1774,122,-15.93
346,91.00,-16.01,74,0.1765,9,-15.93
347,10.00,-16.34,74,0.1756,90,-15.93
348,-150.00,-18.81,74,0.1748,150,-15.93
349,86.00,-18.92,74,0.1739,14,-15.93
350,-150.00,-21.27,74,0.1730,150,-15.93
351,57.00,-20.75,74,0.1721,43,-15.93
352,-1.00,-21.75,74,0.1713,101,-15.93
353,-150.00,-22.96,74,0.1704,150,-15.93
354,44.00,-21.02,74,0.1696,56,-15.93
355,-150.00,-23.50,74,0.1687,150,-15.93
356,-150.00,-23.50,74,0.1679,150,-15.93
357,64.00,-23.35,74,0.1670,36,-15.93
358,-150.00,-25.84,74,0.1662,150,-15.93
359,9.00,-26.38,74,0.1654,91,-15.93
360,-150.00,-28.81,74,0.1646,150,-15.93
361,97.00,-26.34,74,0.1637,3,-15.93
362,-150.00,-28.62,74,0.1629,150,-15.93
363,-150.00,-31.10,74,0.1621,150,-15.93
364,91.00,-27.85,74,0.1613,9,-15.93
365,61.00,-27.87,74,0.1605,39,-15.93
366,73.00,-25.64,74,0.1597,27,-15.93
367,-150.00,-27.76,74,0.1589,150,-15.93
368,-150.00,-29.26,74,0.1581,150,-15.93
369,50.00,-29.13,74,0.1573,50,-15.93
370,35.00,-29.75,74,0.1565,65,-15.93
371,-150.00,-32.23,74,0.1557,150,-15.93
372,77.00,-31.69,74,0.1549,23,-15.93
373,31.00,-29.88,74,0.1542,69,-15.93
374,-150.00,-32.37,74,0.1534,150,-15.93
375,52.00,-30.35,74,0.1526,48,-15.93
376,-150.00,-30.35,74,0.1519,150,-15.93
377,-150.00,-30.35,74,0.1511,150,-15.93
378,77.00,-30.19,74,0.1504,23,-15.93
379,-150.00,-30.19,74,0.1496,150,-15.93
380,-150.00,-28.50,74,0.1489,150,-15.93
381,98.00,-26.02,74,0.1481,2,-15.93
382,-47.00,-24.99,74,0.1474,147,-15.93
383,-150.00,-27.05,74,0.1466,150,-15.93
384,-27.00,-25.82,74,0.1459,127,-15.93
385,35.00,-23.97,74,0.1452,65,-15.93
386,-39.00,-22.86,74,0.1444,139,-15.93
387,-150.00,-25.11,74,0.1437,150,-15.93
388,-150.00,-27.55,74,0.1430,150,-15.93
389,-150.00,-27.55,74,0.1423,150,-15.93
390,90.00,-27.07,74,0.1416,10,-15.93
391,73.00,-24.84,74,0.1409,27,-15.93
392,-7.00,-23.41,74,0.1402,107,-15.93
393,7.00,-21.84,74,0.1395,93,-15.93
394,-13.00,-22.34,74,0.1388,113,-15.93
395,17.00,-22.79,74,0.1381,83,-15.93
396,-150.00,-24.10,74,0.1374,150,-15.93
397,67.00,-23.23,74,0.1367,33,-15.93
398,-150.00,-25.65,74,0.1360,150,-15.93
399,-150.00,-25.65,74,0.1353,150,-15.93
400,99.00,-25.32,74,0.1347,1,-15.93
401,96.00,-24.61,74,0.1340,4,-15.93
402,9.00,-25.47,74,0.1333,91,-15.93
403,23.00,-26.16,74,0.1326,77,-15.93
404,16.00,-26.36,74,0.1320,84,-15.93
405,63.00,-26.45,74,0.1313,37,-15.93
406,79.00,-26.61,74,0.1307,21,-15.93
407,-150.00,-28.80,74,0.1300,150,-15.93
408,27.00,-29.51,74,0.1294,73,-15.93
409,-46.00,-30.80,74,0.1287,146,-15.93
410,64.00,-30.27,74,0.1281,36,-15.93
411,-150.00,-30.27,74,0.1274,150,-15.93
412,94.00,-30.19,74,0.1268,6,-15.93
413,67.00,-28.02,74,0.1262,33,-15.93
414,93.00,-27.78,74,0.1255,7,-15.93
415,39.00,-28.15,74,0.1249,61,-15.93
416,25.00,-28.57,74,0.1243,75,-15.93
417,68.00,-28.71,74,0.1237,32,-15.93
418,99.00,-26.22,74,0.1230,1,-15.93
419,54.00,-23.06,74,0.1224,46,-15.93
420,4.00,-21.52,74,0.1218,96,-15.93
421,-150.00,-23.53,74,0.1212,150,-15.93
422,98.00,-22.63,74,0.1206,2,-15.93
423,-49.00,-21.62,74,0.1200,149,-15.93
424,-150.00,-23.77,74,0.1194,150,-15.93
425,-150.00,-23.77,74,0.1188,150,-15.93
426,-150.00,-23.77,74,0.1182,150,-15.93
427,-150.00,-26.05,74,0.1176,150,-15.93
428,66.00,-23.05,74,0.1170,34,-15.93
429,95.00,-22.77,74,0.1164,5,-15.93
430,-17.00,-22.66,74,0.1159,117,-15.93
431,85.00,-22.70,74,0.1153,15,-15.93
432,-150.00,-24.85,74,0.1147,150,-15.93
433,-150.00,-27.12,74,0.1141,150,-15.93
434,-39.00,-27.76,74,0.1136,139,-15.93
435,-150.00,-30.25,74,0.1130,150,-15.93
436,31.00,-28.44,74,0.1124,69,-15.93
437,31.00,-28.54,74,0.1119,69,-15.93
438,95.00,-27.50,74,0.1113,5,-15.93
439,68.00,-27.59,74,0.1107,32,-15.93
440,49.00,-25.60,74,0.1102,51,-15.93
441,87.00,-25.52,74,0.1096,13,-15.93
442,77.00,-23.25,74,0.1091,23,-15.93
443,-150.00,-25.14,74,0.1085,150,-15.93
444,-150.00,-25.14,74,0.1080,150,-15.93
445,40.00,-24.52,74,0.1075,60,-15.93
446,-300.00,-28.43,75,0.1069,100,-15.93
447,25.00,-28.28,75,0.1064,75,-15.93
448,10.00,-26.68,75,0.1059,90,-15.93
449,74.00,-26.80,75,0.1053,26,-15.93
450,91.00,-24.39,75,0.1048,9,-15.93
451,75.00,-24.21,75,0.1043,25,-15.93
452,74.00,-23.46,75,0.1038,26,-15.93
453,-150.00,-23.46,75,0.1032,150,-15.93
454,12.00,-23.78,75,0.1027,88,-15.93
455,-290.00,-25.18,76,0.1022,90,-15.93
456,99.00,-22.69,76,0.1017,1,-15.93
457,17.00,-23.16,76,0.1012,83,-15.93
458,-32.00,-21.98,76,0.1007,132,-15.93
459,61.00,-21.46,76,0.1002,39,-15.93
460,98.00,-18.98,76,0.0997,2,-15.93
461,43.00,-19.52,76,0.0992,57,-15.93
462,69.00,-17.33,76,0.0987,31,-15.93
463,77.00,-15.06,76,0.0982,23,-15.06
464,-150.00,-17.47,76,0.0977,150,-15.06
465,-47.00,-18.55,76,0.0972,147,-15.06
466,-150.00,-20.78,76,0.0967,150,-15.06
467,-150.00,-20.78,76,0.0962,150,-15.06
468,3.00,-19.25,76,0.0958,97,-15.06
469,98.00,-18.77,76,0.0953,2,-15.06
470,99.00,-18.13,76,0.0948,1,-15.06
471,-150.00,-18.13,76,0.0943,150,-15.06
472,-150.00,-20.40,76,0.0939,150,-15.06
473,97.00,-19.74,76,0.0934,3,-15.06
474,-150.00,-19.74,76,0.0929,150,-15.06
475,-150.00,-21.76,76,0.0925,150,-15.06
476,69.00,-19.57,76,0.0920,31,-15.06
477,-24.00,-18.31,76,0.0915,124,-15.06
478,-150.00,-20.58,76,0.0911,150,-15.06
479,43.00,-18.65,76,0.0906,57,-15.06
480,99.00,-16.16,76,0.0902,1,-15.06
481,-150.00,-18.64,76,0.0897,150,-15.06
482,38.00,-17.79,76,0.0893,62,-15.06
483,53.00,-15.76,76,0.0888,47,-15.06
484,28.00,-15.21,76,0.0884,72,-15.06
485,-150.00,-17.06,76,0.0879,150,-15.06
486,-150.00,-18.17,76,0.0875,150,-15.06
487,-150.00,-18.17,76,0.0871,150,-15.06
488,-150.00,-18.17,76,0.0866,150,-15.06
489,-150.00,-18.17,76,0.0862,150,-15.06
490,-150.00,-20.57,76,0.0858,150,-15.06
491,42.00,-20.88,76,0.0853,58,-15.06
492,73.00,-20.08,76,0.0849,27,-15.06
493,-150.00,-21.65,76,0.0845,150,-15.06
494,91.00,-20.61,76,0.0841,9,-15.06
495,-150.00,-22.28,76,0.0836,150,-15.06
496,-150.00,-22.28,76,0.0832,150,-15.06
497,-36.00,-23.31,76,0.0828,136,-15.06
498,-150.00,-23.31,76,0.0824,150,-15.06
499,98.00,-20.83,76,0.0820,2,-15.06
500,55.00,-21.27,76,0.0816,45,-15.06
501,43.00,-21.80,76,0.0812,57,-15.06
502,-150.00,-23.39,76,0.0808,150,-15.06
503,75.00,-22.87,76,0.0804,25,-15.06
504,-150.00,-24.53,76,0.0800,150,-15.06
505,69.00,-24.47,76,0.0796,31,-15.06
506,66.00,-24.60,76,0.0792,34,-15.06
507,-150.00,-24.60,76,0.0788,150,-15.06
508,-150.00,-26.37,76,0.0784,150,-15.06
509,-22.00,-26.13,76,0.0780,122,-15.06
510,-150.00,-28.27,76,0.0776,150,-15.06
511,29.00,-26.48,76,0.0772,71,-15.06
512,-150.00,-28.92,76,0.0768,150,-15.06
513,-150.00,-31.09,76,0.0764,150,-15.06
514,-150.00,-33.52,76,0.0760,150,-15.06
515,-150.00,-35.41,76,0.0757,150,-15.06
516,-6.00,-35.72,76,0.0753,106,-15.06
517,-150.00,-37.90,76,0.0749,150,-15.06
518,-150.00,-40.39,76,0.0745,150,-15.06
519,-45.00,-41.38,76,0.0742,145,-15.06
520,61.00,-40.81,76,0.0738,39,-15.06
521,35.00,-38.96,76,0.0734,65,-15.06
522,40.00,-39.54,76,0.0731,60,-15.06
523,13.00,-38.92,76,0.0727,87,-15.06
524,70.00,-36.72,76,0.0723,30,-15.06
525,-150.00,-36.72,76,0.0720,150,-15.06
526,-150.00,-36.72,76,0.0716,150,-15.06
527,-150.00,-36.72,76,0.0712,150,-15.06
528,59.00,-36.79,76,0.0709,41,-15.06
529,-27.00,-38.01,76,0.0705,127,-15.06
530,62.00,-37.22,76,0.0702,38,-15.06
531,98.00,-37.09,76,0.0698,2,-15.06
532,-150.00,-37.09,76,0.0695,150,-15.06
533,98.00,-34.61,76,0.0691,2,-15.06
534,-150.00,-35.72,76,0.0688,150,-15.06
535,14.00,-34.08,76,0.0684,86,-15.06
536,-150.00,-35.89,76,0.0681,150,-15.06
537,-11.00,-36.31,76,0.0678,111,-15.06
538,-150.00,-38.76,76,0.0674,150,-15.06
539,97.00,-38.47,76,0.0671,3,-15.06
540,-150.00,-40.46,76,0.0668,150,-15.06
541,80.00,-40.53,76,0.0664,20,-15.06
542,98.00,-40.32,76,0.0661,2,-15.06
543,27.00,-38.55,76,0.0658,73,-15.06
544,73.00,-36.32,76,0.0654,27,-15.06
545,85.00,-35.87,76,0.0651,15,-15.06
