episode,reward,moving_avg,dead_count,epsilon,steps,best_reward
50,-234.00,-138.02,34,0.7783,34,-105.58
51,-234.00,-139.90,35,0.7744,34,-105.58
52,0.00,-137.21,35,0.7705,150,-105.58
53,82.00,-133.08,35,0.7667,18,-105.58
54,-150.00,-133.39,35,0.7629,150,-105.58
55,-234.00,-135.22,36,0.7590,34,-105.58
56,-100.00,-134.59,36,0.7553,150,-105.58
57,-288.00,-137.28,37,0.7515,88,-105.58
58,-234.00,-138.95,38,0.7477,34,-105.58
59,-234.00,-140.56,39,0.7440,34,-105.58
60,-234.00,-142.12,40,0.7403,34,-105.58
61,-234.00,-143.62,41,0.7366,34,-105.58
62,-234.00,-145.08,42,0.7329,34,-105.58
63,83.00,-141.46,42,0.7292,17,-105.58
64,97.00,-137.73,42,0.7256,3,-105.58
65,-324.00,-140.60,43,0.7219,124,-105.58
66,-100.00,-139.98,43,0.7183,150,-105.58
67,-293.00,-142.27,44,0.7147,143,-105.58
68,96.00,-138.76,44,0.7112,4,-105.58
69,-50.00,-137.48,44,0.7076,150,-105.58
70,17.00,-135.27,44,0.7041,133,-105.58
71,81.00,-132.23,44,0.7005,19,-105.58
72,-100.00,-131.78,44,0.6970,150,-105.58
73,-234.00,-133.18,45,0.6936,34,-105.58
74,-214.00,-134.27,46,0.6901,64,-105.58
75,-249.00,-135.80,47,0.6866,49,-105.58
76,92.00,-132.80,47,0.6832,8,-105.58
77,-100.00,-132.38,47,0.6798,150,-105.58
78,0.00,-130.68,47,0.6764,150,-105.58
79,-150.00,-130.92,47,0.6730,150,-105.58
80,-150.00,-131.16,47,0.6696,150,-105.58
81,-150.00,-131.40,47,0.6663,150,-105.58
82,-100.00,-131.01,47,0.6630,150,-105.58
83,-251.00,-132.46,48,0.6597,101,-105.58
84,93.00,-129.77,48,0.6564,7,-105.58
85,-234.00,-131.00,49,0.6531,34,-105.58
86,-150.00,-131.22,49,0.6498,150,-105.58
87,-100.00,-130.86,49,0.6466,150,-105.58
88,-234.00,-132.03,50,0.6433,34,-105.58
89,-234.00,-133.18,51,0.6401,34,-105.58
90,-150.00,-133.37,51,0.6369,150,-105.58
91,21.00,-131.67,51,0.6337,79,-105.58
92,-100.00,-131.33,51,0.6306,150,-105.58
93,-150.00,-131.53,51,0.6274,150,-105.58
94,-100.00,-131.19,51,0.6243,150,-105.58
95,-100.00,-130.86,51,0.6211,150,-105.58
96,66.00,-128.81,51,0.6180,34,-105.58
97,-100.00,-128.52,51,0.6149,150,-105.58
98,97.00,-126.21,51,0.6119,53,-105.58
99,43.00,-124.51,51,0.6088,57,-105.58
100,-150.00,-124.76,51,0.6058,150,-105.58
101,56.00,-121.98,51,0.6027,44,-105.58
102,-150.00,-121.04,51,0.5997,150,-105.58
103,-50.00,-122.29,51,0.5967,150,-105.58
104,92.00,-119.03,51,0.5937,8,-105.58
105,-234.00,-122.18,52,0.5908,34,-105.58
106,-150.00,-121.12,52,0.5878,150,-105.58
107,-150.00,-120.12,52,0.5849,150,-105.58
108,-150.00,-119.28,52,0.5820,150,-105.58
109,-150.00,-118.44,52,0.5790,150,-105.58
110,-234.00,-121.57,53,0.5762,34,-105.58
111,-150.00,-124.00,53,0.5733,150,-105.58
112,-100.00,-125.79,53,0.5704,150,-105.58
113,-150.00,-124.95,53,0.5676,150,-105.58
114,98.00,-121.63,53,0.5647,2,-105.58
115,-150.00,-124.10,53,0.5619,150,-105.58
116,-100.00,-122.76,53,0.5591,150,-105.58
117,98.00,-119.44,53,0.5563,2,-105.58
118,97.00,-116.13,53,0.5535,3,-105.58
119,-100.00,-114.79,53,0.5507,150,-105.58
120,79.00,-111.66,53,0.5480,21,-105.58
121,58.00,-112.04,53,0.5452,42,-105.58
122,-50.00,-110.20,53,0.5425,150,-105.58
123,-100.00,-108.86,53,0.5398,150,-105.58
124,84.00,-108.98,53,0.5371,16,-105.58
125,96.00,-109.10,53,0.5344,4,-105.58
126,99.00,-108.90,53,0.5318,1,-105.58
127,-100.00,-107.56,53,0.5291,150,-105.58
128,134.00,-103.88,53,0.5264,66,-103.88
129,-299.00,-104.00,54,0.5238,99,-103.88
130,-100.00,-102.66,54,0.5212,150,-102.66
131,88.00,-99.44,54,0.5186,12,-99.44
132,91.00,-96.02,54,0.5160,9,-96.02
133,26.00,-96.51,54,0.5134,124,-96.02
134,-100.00,-95.28,54,0.5108,150,-95.28
135,-300.00,-95.79,55,0.5083,100,-95.28
136,-282.00,-96.06,56,0.5058,82,-95.28
137,96.00,-92.98,56,0.5032,4,-92.98
138,115.00,-89.33,56,0.5007,35,-89.33
139,92.00,-89.21,56,0.4982,8,-89.21
140,89.00,-85.98,56,0.4957,11,-85.98
141,-308.00,-86.72,57,0.4932,108,-85.98
142,-100.00,-84.30,57,0.4908,150,-84.30
143,10.00,-85.12,57,0.4883,140,-84.30
144,-100.00,-86.84,57,0.4859,150,-84.30
145,-234.00,-89.88,58,0.4834,34,-84.30
146,-100.00,-88.34,58,0.4810,150,-84.30
147,-100.00,-87.00,58,0.4786,150,-84.30
148,-50.00,-88.40,58,0.4762,150,-84.30
149,91.00,-84.61,58,0.4738,9,-84.30
150,91.00,-81.36,58,0.4715,59,-81.36
151,42.00,-78.60,58,0.4691,58,-78.60
152,-234.00,-80.94,59,0.4668,34,-78.60
153,-100.00,-82.76,59,0.4644,150,-78.60
154,94.00,-80.32,59,0.4621,6,-78.60
155,82.00,-77.16,59,0.4598,18,-77.16
156,120.00,-74.96,59,0.4575,30,-74.96
157,113.00,-70.95,59,0.4552,37,-70.95
158,129.00,-67.32,59,0.4529,71,-67.32
159,-50.00,-65.48,59,0.4507,150,-65.48
160,35.00,-62.79,59,0.4484,65,-62.79
161,80.00,-59.65,59,0.4462,20,-59.65
162,50.00,-56.81,59,0.4440,150,-56.81
163,75.00,-56.89,59,0.4417,25,-56.81
164,87.00,-56.99,59,0.4395,13,-56.81
165,0.00,-53.75,59,0.4373,150,-53.75
166,75.00,-52.00,59,0.4351,25,-52.00
167,-234.00,-51.41,60,0.4330,34,-51.41
168,0.00,-52.37,60,0.4308,150,-51.41
169,96.00,-50.91,60,0.4286,4,-50.91
170,0.00,-51.08,60,0.4265,150,-50.91
171,74.00,-51.15,60,0.4244,26,-50.91
172,81.00,-49.34,60,0.4223,19,-49.34
173,94.00,-46.06,60,0.4201,6,-46.06
174,0.00,-43.92,60,0.4180,150,-43.92
175,-50.00,-41.93,60,0.4159,150,-41.93
176,98.00,-41.87,60,0.4139,2,-41.87
177,123.00,-39.64,60,0.4118,27,-39.64
178,-188.00,-41.52,61,0.4097,88,-39.64
179,84.00,-39.18,61,0.4077,16,-39.18
180,83.00,-36.85,61,0.4057,67,-36.85
181,84.00,-34.51,61,0.4036,16,-34.51
182,50.00,-33.01,61,0.4016,150,-33.01
183,44.00,-30.06,61,0.3996,56,-30.06
184,223.00,-28.76,61,0.3976,127,-28.76
185,111.00,-25.31,61,0.3956,39,-25.31
186,122.00,-22.59,61,0.3936,28,-22.59
187,-222.00,-23.81,62,0.3917,122,-22.59
188,100.00,-20.47,62,0.3897,150,-20.47
189,-234.00,-20.47,63,0.3878,34,-20.47
190,-207.00,-21.04,64,0.3858,57,-20.47
191,98.00,-20.27,64,0.3839,2,-20.27
192,-234.00,-21.61,65,0.3820,34,-20.27
193,96.00,-19.15,65,0.3801,4,-19.15
194,-214.00,-20.29,66,0.3782,64,-19.15
195,100.00,-18.29,66,0.3763,150,-18.29
196,88.00,-18.07,66,0.3744,12,-18.07
197,-247.00,-19.54,67,0.3725,147,-18.07
198,85.00,-19.66,67,0.3707,15,-18.07
199,150.00,-18.59,67,0.3688,150,-18.07
200,77.00,-16.32,67,0.3670,23,-16.32
201,100.00,-15.88,67,0.3651,150,-15.88
202,-205.00,-16.43,68,0.3633,55,-15.88
203,100.00,-14.93,68,0.3615,150,-14.93
204,-234.00,-18.19,69,0.3597,34,-14.93
205,-234.00,-18.19,70,0.3579,34,-14.93
206,100.00,-15.69,70,0.3561,150,-14.93
207,95.00,-13.24,70,0.3543,5,-13.24
208,92.00,-10.82,70,0.3525,8,-10.82
209,71.00,-8.61,70,0.3508,29,-8.61
210,100.00,-5.27,70,0.3490,150,-5.27
211,100.00,-2.77,70,0.3473,150,-2.77
212,50.00,-1.27,70,0.3455,150,-1.27
213,86.00,1.09,70,0.3438,14,1.09
214,50.00,0.61,70,0.3421,150,1.09
215,83.00,2.94,70,0.3404,17,2.94
216,100.00,4.94,70,0.3387,150,4.94
217,109.00,5.05,70,0.3370,91,5.05
218,-229.00,1.79,71,0.3353,79,5.05
219,90.00,3.69,71,0.3336,10,5.05
220,100.00,3.90,71,0.3320,150,5.05
221,100.00,4.32,71,0.3303,150,5.05
222,50.00,5.32,71,0.3286,150,5.32
223,100.00,7.32,71,0.3270,150,7.32
224,84.00,7.32,71,0.3254,16,7.32
225,113.00,7.49,71,0.3237,37,7.49
226,203.00,8.53,71,0.3221,147,8.53
227,118.00,10.71,71,0.3205,32,10.71
228,126.00,10.63,71,0.3189,24,10.71
229,100.00,14.62,71,0.3173,150,14.62
230,86.00,16.48,71,0.3157,14,16.48
231,90.00,16.50,71,0.3141,10,16.50
232,100.00,16.59,71,0.3126,150,16.59
233,100.00,17.33,71,0.3110,150,17.33
234,187.00,20.20,71,0.3095,113,20.20
235,121.00,24.41,71,0.3079,79,24.41
236,100.00,28.23,71,0.3064,150,28.23
237,145.00,28.72,71,0.3048,105,28.72
238,82.00,28.39,71,0.3033,18,28.72
239,93.00,28.40,71,0.3018,7,28.72
240,100.00,28.51,71,0.3003,150,28.72
241,50.00,32.09,71,0.2988,150,32.09
242,100.00,34.09,71,0.2973,150,34.09
243,150.00,35.49,71,0.2958,150,35.49
244,99.00,37.48,71,0.2943,1,37.48
245,150.00,41.32,71,0.2929,150,41.32
246,100.00,43.32,71,0.2914,150,43.32
247,100.00,45.32,71,0.2899,150,45.32
248,0.00,45.82,71,0.2885,150,45.82
249,-162.00,43.29,72,0.2870,112,45.82
250,100.00,43.38,72,0.2856,150,45.82
251,99.00,43.95,72,0.2842,1,45.82
252,100.00,47.29,72,0.2828,150,47.29
253,147.00,49.76,72,0.2813,53,49.76
254,100.00,49.82,72,0.2799,150,49.82
255,-234.00,46.66,73,0.2785,34,49.82
256,100.00,46.46,73,0.2771,150,49.82
257,69.00,46.02,73,0.2758,31,49.82
258,100.00,45.73,73,0.2744,150,49.82
259,-234.00,43.89,74,0.2730,34,49.82
260,86.00,44.40,74,0.2716,14,49.82
261,150.00,45.10,74,0.2703,150,49.82
262,150.00,46.10,74,0.2689,150,49.82
263,166.00,47.01,74,0.2676,84,49.82
264,72.00,46.86,74,0.2663,28,49.82
265,-161.00,45.25,75,0.2649,111,49.82
266,169.00,46.19,75,0.2636,81,49.82
267,150.00,50.03,75,0.2623,150,50.03
268,76.00,50.79,75,0.2610,24,50.79
269,97.00,50.80,75,0.2597,3,50.80
270,150.00,52.30,75,0.2584,100,52.30
271,80.00,52.36,75,0.2571,20,52.36
272,146.00,53.01,75,0.2558,54,53.01
273,100.00,53.07,75,0.2545,150,53.07
274,100.00,54.07,75,0.2532,50,54.07
275,87.00,55.44,75,0.2520,13,55.44
276,171.00,56.17,75,0.2507,79,56.17
277,77.00,55.71,75,0.2495,23,56.17
278,98.00,58.57,75,0.2482,2,58.57
279,88.00,58.61,75,0.2470,12,58.61
280,84.00,58.62,75,0.2457,16,58.62
281,60.00,58.38,75,0.2445,40,58.62
282,150.00,59.38,75,0.2433,150,59.38
283,150.00,60.44,75,0.2421,150,60.44
284,100.00,59.21,75,0.2409,150,60.44
285,82.00,58.92,75,0.2397,18,60.44
286,50.00,58.20,75,0.2385,150,60.44
287,62.00,61.04,75,0.2373,88,61.04
288,89.00,60.93,75,0.2361,11,61.04
289,0.00,63.27,75,0.2349,150,63.27
290,100.00,66.34,75,0.2337,100,66.34
291,73.00,66.09,75,0.2326,27,66.34
292,96.00,69.39,75,0.2314,4,69.39
293,0.00,68.43,75,0.2302,150,69.39
294,-150.00,69.07,75,0.2291,150,69.39
295,90.00,68.97,75,0.2279,10,69.39
296,-150.00,66.59,75,0.2268,150,69.39
297,50.00,69.56,75,0.2257,150,69.56
298,-150.00,67.21,75,0.2245,150,69.56
299,100.00,66.71,75,0.2234,150,69.56
300,118.00,67.12,75,0.2223,32,69.56
301,94.00,67.06,75,0.2212,6,69.56
302,78.00,69.89,75,0.2201,22,69.89
303,99.00,69.88,75,0.2190,51,69.89
304,98.00,73.20,75,0.2179,2,73.20
305,81.00,76.35,75,0.2168,19,76.35
306,50.00,75.85,75,0.2157,150,76.35
307,159.00,76.49,75,0.2146,141,76.49
308,50.00,76.07,75,0.2136,150,76.49
309,73.00,76.09,75,0.2125,127,76.49
310,89.00,75.98,75,0.2114,11,76.49
311,174.00,76.72,75,0.2104,76,76.72
312,87.00,77.09,75,0.2093,13,77.09
313,150.00,77.73,75,0.2083,150,77.73
314,50.00,77.73,75,0.2072,150,77.73
315,50.00,77.40,75,0.2062,150,77.73
316,100.00,77.40,75,0.2052,150,77.73
317,88.00,77.19,75,0.2041,12,77.73
318,150.00,80.98,75,0.2031,150,80.98
319,116.00,81.24,75,0.2021,34,81.24
320,115.00,81.39,75,0.2011,35,81.39
321,88.00,81.27,75,0.2001,112,81.39
322,23.00,81.00,75,0.1991,77,81.39
323,0.00,80.00,75,0.1981,150,81.39
324,-100.00,78.16,75,0.1971,150,81.39
325,100.00,78.03,75,0.1961,150,81.39
326,98.00,76.98,75,0.1951,2,81.39
327,86.00,76.66,75,0.1942,14,81.39
328,91.00,76.31,75,0.1932,9,81.39
329,100.00,76.31,75,0.1922,150,81.39
330,143.00,76.88,75,0.1913,57,81.39
331,186.00,77.84,75,0.1903,114,81.39
332,150.00,78.34,75,0.1893,150,81.39
333,98.00,78.32,75,0.1884,52,81.39
334,145.00,77.90,75,0.1875,55,81.39
335,82.00,77.51,75,0.1865,18,81.39
336,156.00,78.07,75,0.1856,94,81.39
337,82.00,77.44,75,0.1847,18,81.39
338,100.00,77.62,75,0.1837,150,81.39
339,151.00,78.20,75,0.1828,99,81.39
340,100.00,78.20,75,0.1819,150,81.39
341,100.00,78.70,75,0.1810,150,81.39
342,77.00,78.47,75,0.1801,23,81.39
343,97.00,77.94,75,0.1792,3,81.39
344,100.00,77.95,75,0.1783,150,81.39
345,100.00,77.45,75,0.1774,150,81.39
346,80.00,77.25,75,0.1765,20,81.39
347,100.00,77.25,75,0.1756,150,81.39
348,95.00,78.20,75,0.1748,5,81.39
349,100.00,80.82,75,0.1739,150,81.39
350,100.00,80.82,75,0.1730,150,81.39
351,100.00,80.83,75,0.1721,150,81.39
352,100.00,80.83,75,0.1713,150,81.39
353,92.00,80.28,75,0.1704,8,81.39
354,100.00,80.28,75,0.1696,150,81.39
355,83.00,83.45,75,0.1687,17,83.45
356,77.00,83.22,75,0.1679,23,83.45
357,100.00,83.53,75,0.1670,150,83.53
358,115.00,83.68,75,0.1662,85,83.68
359,100.00,87.02,75,0.1654,150,87.02
360,100.00,87.16,75,0.1646,150,87.16
361,100.00,86.66,75,0.1637,150,87.16
362,143.00,86.59,75,0.1629,57,87.16
363,124.00,86.17,75,0.1621,26,87.16
364,148.00,86.93,75,0.1613,52,87.16
365,96.00,89.50,75,0.1605,4,89.50
366,100.00,88.81,75,0.1597,150,89.50
367,82.00,88.13,75,0.1589,18,89.50
368,100.00,88.37,75,0.1581,150,89.50
369,91.00,88.31,75,0.1573,9,89.50
370,81.00,87.62,75,0.1565,19,89.50
371,113.00,87.95,75,0.1557,37,89.50
372,100.00,87.49,75,0.1549,150,89.50
373,100.00,87.49,75,0.1542,150,89.50
374,50.00,86.99,75,0.1534,150,89.50
375,96.00,87.08,75,0.1526,4,89.50
376,100.00,86.37,75,0.1519,150,89.50
377,78.00,86.38,75,0.1511,22,89.50
378,100.00,86.40,75,0.1504,150,89.50
379,119.00,86.71,75,0.1496,31,89.50
380,100.00,86.87,75,0.1489,150,89.50
381,100.00,87.27,75,0.1481,150,89.50
382,150.00,87.27,75,0.1474,150,89.50
383,100.00,86.77,75,0.1466,150,89.50
384,50.00,86.27,75,0.1459,150,89.50
385,119.00,86.64,75,0.1452,31,89.50
386,86.00,87.00,75,0.1444,14,89.50
387,95.00,87.33,75,0.1437,5,89.50
388,100.00,87.44,75,0.1430,150,89.50
389,100.00,88.44,75,0.1423,150,89.50
390,82.00,88.26,75,0.1416,18,89.50
391,84.00,88.37,75,0.1409,16,89.50
392,100.00,88.41,75,0.1402,150,89.50
393,192.00,90.33,75,0.1395,108,90.33
394,95.00,92.78,75,0.1388,5,92.78
395,100.00,92.88,75,0.1381,150,92.88
396,129.00,95.67,75,0.1374,71,95.67
397,100.00,96.17,75,0.1367,150,96.17
398,85.00,98.52,75,0.1360,15,98.52
399,137.00,98.89,75,0.1353,63,98.89
400,100.00,98.71,75,0.1347,150,98.89
401,100.00,98.77,75,0.1340,150,98.89
402,106.00,99.05,75,0.1333,44,99.05
403,100.00,99.06,75,0.1326,150,99.06
404,95.00,99.03,75,0.1320,5,99.06
405,100.00,99.22,75,0.1313,150,99.22
406,100.00,99.72,75,0.1307,150,99.72
407,121.00,99.34,75,0.1300,29,99.72
408,100.00,99.84,75,0.1294,150,99.84
409,166.00,100.77,75,0.1287,84,100.77
410,98.00,100.86,75,0.1281,2,100.86
411,77.00,99.89,75,0.1274,23,100.86
412,91.00,99.93,75,0.1268,9,100.86
413,79.00,99.22,75,0.1262,21,100.86
414,100.00,99.72,75,0.1255,150,100.86
415,87.00,100.09,75,0.1249,13,100.86
416,100.00,100.09,75,0.1243,150,100.86
417,175.00,100.96,75,0.1237,125,100.96
418,96.00,100.42,75,0.1230,4,100.96
419,119.00,100.45,75,0.1224,31,100.96
420,100.00,100.30,75,0.1218,150,100.96
421,100.00,100.42,75,0.1212,150,100.96
422,100.00,101.19,75,0.1206,150,101.19
423,92.00,102.11,75,0.1200,8,102.11
424,50.00,103.61,75,0.1194,150,103.61
425,129.00,103.90,75,0.1188,121,103.90
426,50.00,103.42,75,0.1182,150,103.90
427,79.00,103.35,75,0.1176,21,103.90
428,100.00,103.44,75,0.1170,150,103.90
429,91.00,103.35,75,0.1164,9,103.90
430,135.00,103.27,75,0.1159,65,103.90
431,100.00,102.41,75,0.1153,150,103.90
432,100.00,101.91,75,0.1147,150,103.90
433,72.00,101.65,75,0.1141,28,103.90
434,77.00,100.97,75,0.1136,23,103.90
435,99.00,101.14,75,0.1130,1,103.90
436,92.00,100.50,75,0.1124,8,103.90
437,0.00,99.68,75,0.1119,150,103.90
438,119.00,99.87,75,0.1113,31,103.90
439,121.00,99.57,75,0.1107,29,103.90
440,94.00,99.51,75,0.1102,6,103.90
441,100.00,99.51,75,0.1096,150,103.90
442,96.00,99.70,75,0.1091,4,103.90
443,81.00,99.54,75,0.1085,19,103.90
444,126.00,99.80,75,0.1080,74,103.90
445,77.00,99.57,75,0.1075,23,103.90
446,133.00,100.10,75,0.1069,117,103.90
447,100.00,100.10,75,0.1064,150,103.90
448,85.00,100.00,75,0.1059,15,103.90
449,107.00,100.07,75,0.1053,43,103.90
450,84.00,99.91,75,0.1048,16,103.90
451,100.00,99.91,75,0.1043,150,103.90
452,117.00,100.08,75,0.1038,33,103.90
453,87.00,100.03,75,0.1032,13,103.90
454,100.00,100.03,75,0.1027,150,103.90
455,100.00,100.20,75,0.1022,150,103.90
456,80.00,100.23,75,0.1017,20,103.90
457,212.00,101.35,75,0.1012,138,103.90
458,192.00,102.12,75,0.1007,108,103.90
459,100.00,102.12,75,0.1002,150,103.90
460,100.00,102.12,75,0.0997,150,103.90
461,77.00,101.89,75,0.0992,23,103.90
462,100.00,101.46,75,0.0987,150,103.90
463,78.00,101.00,75,0.0982,22,103.90
464,150.00,101.02,75,0.0977,150,103.90
465,100.00,101.06,75,0.0972,150,103.90
466,120.00,101.26,75,0.0967,80,103.90
467,100.00,101.44,75,0.0962,150,103.90
468,150.00,101.94,75,0.0958,150,103.90
469,150.00,102.53,75,0.0953,150,103.90
470,96.00,102.68,75,0.0948,4,103.90
471,98.00,102.53,75,0.0943,2,103.90
472,100.00,102.53,75,0.0939,150,103.90
473,88.00,102.41,75,0.0934,12,103.90
474,121.00,103.12,75,0.0929,29,103.90
475,96.00,103.12,75,0.0925,4,103.90
476,121.00,103.33,75,0.0920,29,103.90
477,150.00,104.05,75,0.0915,150,104.05
478,124.00,104.29,75,0.0911,26,104.29
479,81.00,103.91,75,0.0906,19,104.29
480,100.00,103.91,75,0.0902,150,104.29
481,107.00,103.98,75,0.0897,43,104.29
482,172.00,104.20,75,0.0893,78,104.29
483,80.00,104.00,75,0.0888,20,104.29
484,100.00,104.50,75,0.0884,150,104.50
485,150.00,104.81,75,0.0879,150,104.81
486,134.00,105.29,75,0.0875,66,105.29
487,150.00,105.84,75,0.0871,150,105.84
488,82.00,105.66,75,0.0866,18,105.84
489,150.00,106.16,75,0.0862,150,106.16
490,124.00,106.58,75,0.0858,26,106.58
491,129.00,107.03,75,0.0853,71,107.03
492,50.00,106.53,75,0.0849,150,107.03
493,129.00,105.90,75,0.0845,71,107.03
494,100.00,105.95,75,0.0841,150,107.03
495,100.00,105.95,75,0.0836,150,107.03
496,100.00,105.66,75,0.0832,150,107.03
497,88.00,105.54,75,0.0828,62,107.03
498,118.00,105.87,75,0.0824,32,107.03
499,177.00,106.27,75,0.0820,123,107.03
500,100.00,106.27,75,0.0816,150,107.03
501,117.00,106.44,75,0.0812,33,107.03
502,100.00,106.38,75,0.0808,150,107.03
503,100.00,106.38,75,0.0804,150,107.03
504,100.00,106.43,75,0.0800,150,107.03
505,192.00,107.35,75,0.0796,108,107.35
506,100.00,107.35,75,0.0792,150,107.35
507,0.00,106.14,75,0.0788,150,107.35
508,122.00,106.36,75,0.0784,28,107.35
509,50.00,105.20,75,0.0780,150,107.35
510,76.00,104.98,75,0.0776,24,107.35
511,100.00,105.21,75,0.0772,150,107.35
512,99.00,105.29,75,0.0768,1,107.35
513,98.00,105.48,75,0.0764,2,107.35
514,146.00,105.94,75,0.0760,54,107.35
515,121.00,106.28,75,0.0757,29,107.35
516,100.00,106.28,75,0.0753,150,107.35
517,86.00,105.39,75,0.0749,14,107.35
518,80.00,105.23,75,0.0745,20,107.35
519,72.00,104.76,75,0.0742,28,107.35
520,90.00,104.66,75,0.0738,10,107.35
521,100.00,104.66,75,0.0734,150,107.35
522,150.00,105.16,75,0.0731,150,107.35
523,100.00,105.24,75,0.0727,150,107.35
524,117.00,105.91,75,0.0723,83,107.35
525,76.00,105.38,75,0.0720,24,107.35
526,193.00,106.81,75,0.0716,107,107.35
527,100.00,107.02,75,0.0712,150,107.35
528,100.00,107.02,75,0.0709,150,107.35
529,50.00,106.61,75,0.0705,150,107.35
530,94.00,106.20,75,0.0702,6,107.35
531,100.00,106.20,75,0.0698,150,107.35
532,117.00,106.37,75,0.0695,33,107.35
533,97.00,106.62,75,0.0691,3,107.35
534,120.00,107.05,75,0.0688,30,107.35
535,78.00,106.84,75,0.0684,22,107.35
536,100.00,106.92,75,0.0681,150,107.35
537,100.00,107.92,75,0.0678,150,107.92
538,100.00,107.73,75,0.0674,150,107.92
539,100.00,107.52,75,0.0671,150,107.92
540,50.00,107.08,75,0.0668,150,107.92
541,100.00,107.08,75,0.0664,150,107.92
542,122.00,107.34,75,0.0661,28,107.92
543,99.00,107.52,75,0.0658,1,107.92
544,100.00,107.26,75,0.0654,150,107.92
545,100.00,107.49,75,0.0651,150,107.92
546,100.00,107.16,75,0.0648,150,107.92
547,50.00,106.66,75,0.0645,150,107.92
548,81.00,106.62,75,0.0641,19,107.92
549,100.00,106.55,75,0.0638,150,107.92
550,113.00,106.84,75,0.0635,37,107.92
551,150.00,107.34,75,0.0632,150,107.92
552,95.00,107.12,75,0.0629,5,107.92
553,120.00,107.45,75,0.0625,30,107.92
554,100.00,107.45,75,0.0622,150,107.92
555,124.00,107.69,75,0.0619,26,107.92
556,121.00,108.10,75,0.0616,79,108.10
557,85.00,106.83,75,0.0613,15,108.10
558,100.00,105.91,75,0.0610,150,108.10
559,121.00,106.12,75,0.0607,29,108.10
560,100.00,106.12,75,0.0604,150,108.10
561,50.00,105.85,75,0.0601,150,108.10
562,100.00,105.85,75,0.0598,150,108.10
563,100.00,106.07,75,0.0595,150,108.10
564,100.00,105.57,75,0.0592,150,108.10
565,100.00,105.57,75,0.0589,150,108.10
566,100.00,105.37,75,0.0586,150,108.10
567,100.00,105.37,75,0.0583,150,108.10
568,150.00,105.37,75,0.0580,100,108.10
569,100.00,104.87,75,0.0577,150,108.10
570,99.00,104.90,75,0.0574,1,108.10
571,100.00,104.92,75,0.0571,150,108.10
572,80.00,104.72,75,0.0569,20,108.10
573,81.00,104.65,75,0.0566,19,108.10
574,100.00,104.44,75,0.0563,150,108.10
575,100.00,104.48,75,0.0560,150,108.10
576,109.00,104.36,75,0.0557,41,108.10
577,117.00,104.03,75,0.0555,33,108.10
578,148.00,104.27,75,0.0552,52,108.10
579,0.00,103.46,75,0.0549,150,108.10
580,98.00,103.44,75,0.0546,2,108.10
581,84.00,103.21,75,0.0544,16,108.10
582,100.00,102.49,75,0.0541,150,108.10
