episode,reward,moving_avg,dead_count,epsilon,steps,best_reward
92,83.00,-47.58,15,0.6306,17,52.40
93,-190.00,-49.11,15,0.6274,150,52.40
94,-110.00,-49.76,15,0.6243,150,52.40
95,-38.00,-49.63,15,0.6211,108,52.40
96,84.00,-48.24,15,0.6180,16,52.40
97,-200.00,-49.80,15,0.6149,150,52.40
98,-130.00,-50.62,15,0.6119,150,52.40
99,32.00,-49.79,15,0.6088,68,52.40
100,-180.00,-51.09,15,0.6058,150,52.40
101,96.00,-49.88,15,0.6027,4,52.40
102,-170.00,-52.35,15,0.5997,150,52.40
103,-250.00,-55.69,15,0.5967,150,52.40
104,56.00,-55.69,15,0.5937,34,52.40
105,-220.00,-58.59,15,0.5908,150,52.40
106,20.00,-58.86,15,0.5878,60,52.40
107,94.00,-57.86,15,0.5849,6,52.40
108,-300.00,-61.40,16,0.5820,100,52.40
109,-130.00,-61.40,16,0.5790,150,52.40
110,-180.00,-63.75,16,0.5762,150,52.40
111,-85.00,-64.89,16,0.5733,145,52.40
112,82.00,-62.81,16,0.5704,18,52.40
113,-26.00,-63.63,16,0.5676,96,52.40
114,5.00,-63.05,16,0.5647,85,52.40
115,-130.00,-60.75,16,0.5619,150,52.40
116,-180.00,-61.72,16,0.5591,150,52.40
117,93.00,-57.79,16,0.5563,7,52.40
118,97.00,-57.80,16,0.5535,3,52.40
119,93.00,-55.96,16,0.5507,7,52.40
120,38.00,-52.58,16,0.5480,62,52.40
121,94.00,-52.05,16,0.5452,6,52.40
122,-200.00,-53.26,16,0.5425,150,52.40
123,-180.00,-55.54,16,0.5398,150,52.40
124,83.00,-51.71,16,0.5371,17,52.40
125,17.00,-48.54,16,0.5344,73,52.40
126,-170.00,-50.79,16,0.5318,150,52.40
127,-190.00,-49.69,16,0.5291,150,52.40
128,60.00,-50.05,16,0.5264,40,52.40
129,98.00,-47.67,16,0.5238,2,52.40
130,-180.00,-49.64,16,0.5212,150,52.40
131,13.00,-50.08,16,0.5186,77,52.40
132,-180.00,-48.88,16,0.5160,150,52.40
133,-180.00,-47.68,16,0.5134,150,52.40
134,-200.00,-50.67,16,0.5108,150,52.40
135,-64.00,-51.61,16,0.5083,144,52.40
136,90.00,-51.23,16,0.5058,10,52.40
137,-180.00,-53.98,16,0.5032,150,52.40
138,40.00,-54.57,16,0.5007,20,52.40
139,42.00,-54.45,16,0.4982,58,52.40
140,-41.00,-55.84,16,0.4957,121,52.40
141,73.00,-52.11,16,0.4932,27,52.40
142,99.00,-48.12,16,0.4908,1,52.40
143,-210.00,-50.77,16,0.4883,150,52.40
144,99.00,-46.78,16,0.4859,1,52.40
145,-170.00,-45.48,16,0.4834,150,52.40
146,-50.00,-45.77,16,0.4810,140,52.40
147,-370.00,-50.39,16,0.4786,150,52.40
148,97.00,-47.42,16,0.4762,3,52.40
149,73.00,-44.99,16,0.4738,17,52.40
150,14.00,-41.85,16,0.4715,76,52.40
151,52.00,-41.67,16,0.4691,48,52.40
152,-130.00,-43.54,16,0.4668,150,52.40
153,-170.00,-42.24,16,0.4644,150,52.40
154,-26.00,-42.54,16,0.4621,116,52.40
155,98.00,-42.34,16,0.4598,2,52.40
156,-27.00,-43.57,16,0.4575,127,52.40
157,-64.00,-44.62,16,0.4552,134,52.40
158,26.00,-45.35,16,0.4529,64,52.40
159,-110.00,-47.33,16,0.4507,150,52.40
160,-190.00,-47.43,16,0.4484,150,52.40
161,-170.00,-48.13,16,0.4462,150,52.40
162,-31.00,-48.48,16,0.4440,111,52.40
163,48.00,-48.78,16,0.4417,52,52.40
164,96.00,-48.67,16,0.4395,4,52.40
165,-190.00,-48.97,16,0.4373,150,52.40
166,-190.00,-51.10,16,0.4351,150,52.40
167,-170.00,-53.44,16,0.4330,150,52.40
168,-170.00,-54.94,16,0.4308,150,52.40
169,-170.00,-57.23,16,0.4286,150,52.40
170,-180.00,-59.83,16,0.4265,150,52.40
171,-170.00,-62.52,16,0.4244,150,52.40
172,-170.00,-61.22,16,0.4223,150,52.40
173,93.00,-59.19,16,0.4201,7,52.40
174,-170.00,-61.78,16,0.4180,150,52.40
175,-190.00,-60.68,16,0.4159,150,52.40
176,50.00,-59.08,16,0.4139,50,52.40
177,-190.00,-61.60,16,0.4118,150,52.40
178,99.00,-59.89,16,0.4097,1,52.40
179,96.00,-59.59,16,0.4077,4,52.40
180,99.00,-59.40,16,0.4057,1,52.40
181,-57.00,-60.62,16,0.4036,137,52.40
182,-200.00,-62.51,16,0.4016,150,52.40
183,87.00,-60.34,16,0.3996,13,52.40
184,-170.00,-60.34,16,0.3976,150,52.40
185,-61.00,-61.36,16,0.3956,131,52.40
186,-170.00,-63.98,16,0.3936,150,52.40
187,60.00,-64.06,16,0.3917,40,52.40
188,60.00,-62.46,16,0.3897,40,52.40
189,-190.00,-62.56,16,0.3878,150,52.40
190,84.00,-61.07,16,0.3858,16,52.40
191,-170.00,-60.67,16,0.3839,150,52.40
192,-180.00,-63.30,16,0.3820,150,52.40
193,17.00,-61.23,16,0.3801,73,52.40
194,-180.00,-61.93,16,0.3782,150,52.40
195,-170.00,-63.25,16,0.3763,150,52.40
196,30.00,-63.79,16,0.3744,60,52.40
197,-170.00,-63.49,16,0.3725,150,52.40
198,34.00,-61.85,16,0.3707,66,52.40
199,4.00,-62.13,16,0.3688,76,52.40
200,-200.00,-62.33,16,0.3670,150,52.40
201,79.00,-62.50,16,0.3651,21,52.40
202,99.00,-59.81,16,0.3633,1,52.40
203,9.00,-57.22,16,0.3615,81,52.40
204,56.00,-57.22,16,0.3597,44,52.40
205,-180.00,-56.82,16,0.3579,150,52.40
206,92.00,-56.10,16,0.3561,8,52.40
207,43.00,-56.61,16,0.3543,57,52.40
208,-170.00,-55.31,16,0.3525,150,52.40
209,-170.00,-55.71,16,0.3508,150,52.40
210,44.00,-53.47,16,0.3490,56,52.40
211,-170.00,-54.32,16,0.3473,150,52.40
212,-19.00,-55.33,16,0.3455,99,52.40
213,-180.00,-56.87,16,0.3438,150,52.40
214,-190.00,-58.82,16,0.3421,150,52.40
215,-5.00,-57.57,16,0.3404,85,52.40
216,-170.00,-57.47,16,0.3387,150,52.40
217,90.00,-57.50,16,0.3370,10,52.40
218,90.00,-57.57,16,0.3353,10,52.40
219,-160.00,-60.10,16,0.3336,150,52.40
220,7.00,-60.41,16,0.3320,83,52.40
221,96.00,-60.39,16,0.3303,4,52.40
222,-170.00,-60.09,16,0.3286,150,52.40
223,70.00,-57.59,16,0.3270,30,52.40
224,51.00,-57.91,16,0.3254,49,52.40
225,-170.00,-59.78,16,0.3237,150,52.40
226,-26.00,-58.34,16,0.3221,116,52.40
227,-170.00,-58.14,16,0.3205,150,52.40
228,10.00,-58.64,16,0.3189,80,52.40
229,93.00,-58.69,16,0.3173,7,52.40
230,-190.00,-58.79,16,0.3157,150,52.40
231,70.00,-58.22,16,0.3141,30,52.40
232,-170.00,-58.12,16,0.3126,150,52.40
233,-180.00,-58.12,16,0.3110,150,52.40
234,-180.00,-57.92,16,0.3095,150,52.40
235,-39.00,-57.67,16,0.3079,129,52.40
236,98.00,-57.59,16,0.3064,2,52.40
237,50.00,-55.29,16,0.3048,50,52.40
238,89.00,-54.80,16,0.3033,11,52.40
239,-51.00,-55.73,16,0.3018,51,52.40
240,-5.00,-55.37,16,0.3003,85,52.40
241,-29.00,-56.39,16,0.2988,119,52.40
242,-19.00,-57.57,16,0.2973,109,52.40
243,-160.00,-57.07,16,0.2958,150,52.40
244,28.00,-57.78,16,0.2943,72,52.40
245,30.00,-55.78,16,0.2929,70,52.40
246,35.00,-54.93,16,0.2914,65,52.40
247,50.00,-50.73,16,0.2899,50,52.40
248,99.00,-50.71,16,0.2885,1,52.40
249,99.00,-50.45,16,0.2870,1,52.40
250,3.00,-50.56,16,0.2856,87,52.40
251,98.00,-50.10,16,0.2842,2,52.40
252,99.00,-47.81,16,0.2828,1,52.40
253,46.00,-45.65,16,0.2813,54,52.40
254,-100.00,-46.39,16,0.2799,150,52.40
255,-100.00,-48.37,16,0.2785,150,52.40
256,44.00,-47.66,16,0.2771,56,52.40
257,91.00,-46.11,16,0.2758,9,52.40
258,79.00,-45.58,16,0.2744,21,52.40
259,62.00,-43.86,16,0.2730,88,52.40
260,-160.00,-43.56,16,0.2716,150,52.40
261,69.00,-41.17,16,0.2703,31,52.40
262,32.00,-40.54,16,0.2689,68,52.40
263,79.00,-40.23,16,0.2676,21,52.40
264,-160.00,-42.79,16,0.2663,150,52.40
265,-160.00,-42.49,16,0.2649,150,52.40
266,72.00,-39.87,16,0.2636,28,52.40
267,1.00,-38.16,16,0.2623,139,52.40
268,98.00,-35.48,16,0.2610,2,52.40
269,-16.00,-33.94,16,0.2597,106,52.40
270,87.00,-31.27,16,0.2584,13,52.40
271,94.00,-28.63,16,0.2571,6,52.40
272,-160.00,-28.53,16,0.2558,150,52.40
273,95.00,-28.51,16,0.2545,5,52.40
274,31.00,-26.50,16,0.2532,69,52.40
275,3.00,-24.57,16,0.2520,87,52.40
276,87.00,-24.20,16,0.2507,13,52.40
277,-8.00,-22.38,16,0.2495,98,52.40
278,-190.00,-25.27,16,0.2482,150,52.40
279,-160.00,-27.83,16,0.2470,150,52.40
280,69.00,-28.13,16,0.2457,31,52.40
281,83.00,-26.73,16,0.2445,17,52.40
282,-160.00,-26.33,16,0.2433,150,52.40
283,-12.00,-27.32,16,0.2421,82,52.40
284,-160.00,-27.22,16,0.2409,150,52.40
285,53.00,-26.08,16,0.2397,97,52.40
286,99.00,-23.39,16,0.2385,1,52.40
287,48.00,-23.51,16,0.2373,52,52.40
288,-160.00,-25.71,16,0.2361,150,52.40
289,-11.00,-23.92,16,0.2349,101,52.40
290,31.00,-24.45,16,0.2337,69,52.40
291,-180.00,-24.55,16,0.2326,150,52.40
292,-34.00,-23.09,16,0.2314,124,52.40
293,82.00,-22.44,16,0.2302,18,52.40
294,-170.00,-22.34,16,0.2291,150,52.40
295,-240.00,-23.04,16,0.2279,150,52.40
296,-160.00,-24.94,16,0.2268,150,52.40
297,-160.00,-24.84,16,0.2257,150,52.40
298,52.00,-24.66,16,0.2245,48,52.40
299,-180.00,-26.50,16,0.2234,150,52.40
300,1.00,-24.49,16,0.2223,89,52.40
301,15.00,-25.13,16,0.2212,75,52.40
302,-100.00,-27.12,16,0.2201,150,52.40
303,-170.00,-28.91,16,0.2190,150,52.40
304,-170.00,-31.17,16,0.2179,150,52.40
305,26.00,-29.11,16,0.2168,74,52.40
306,-180.00,-31.83,16,0.2157,150,52.40
307,-170.00,-33.96,16,0.2146,150,52.40
308,-170.00,-33.96,16,0.2136,150,52.40
309,-170.00,-33.96,16,0.2125,150,52.40
310,75.00,-33.65,16,0.2114,25,52.40
311,-180.00,-33.75,16,0.2104,150,52.40
312,-170.00,-35.26,16,0.2093,150,52.40
313,-170.00,-35.16,16,0.2083,150,52.40
314,36.00,-32.90,16,0.2072,64,52.40
315,30.00,-32.55,16,0.2062,70,52.40
316,-310.00,-33.95,16,0.2052,150,52.40
317,68.00,-34.17,16,0.2041,32,52.40
318,-160.00,-36.67,16,0.2031,150,52.40
319,-170.00,-36.77,16,0.2021,150,52.40
320,-3.00,-36.87,16,0.2011,93,52.40
321,-20.00,-38.03,16,0.2001,110,52.40
322,-170.00,-38.03,16,0.1991,150,52.40
323,-170.00,-40.43,16,0.1981,150,52.40
324,47.00,-40.47,16,0.1971,53,52.40
325,-170.00,-40.47,16,0.1961,150,52.40
326,-100.00,-41.21,16,0.1951,150,52.40
327,18.00,-39.33,16,0.1942,72,52.40
328,10.00,-39.33,16,0.1932,80,52.40
329,79.00,-39.47,16,0.1922,21,52.40
330,-110.00,-38.67,16,0.1913,150,52.40
331,-180.00,-41.17,16,0.1903,150,52.40
332,-170.00,-41.17,16,0.1893,150,52.40
333,57.00,-38.80,16,0.1884,43,52.40
334,69.00,-36.31,16,0.1875,31,52.40
335,91.00,-35.01,16,0.1865,9,52.40
336,59.00,-35.40,16,0.1856,41,52.40
337,83.00,-35.07,16,0.1847,17,52.40
338,95.00,-35.01,16,0.1837,5,52.40
339,-170.00,-36.20,16,0.1828,150,52.40
340,-170.00,-37.85,16,0.1819,150,52.40
341,97.00,-36.59,16,0.1810,3,52.40
342,75.00,-35.65,16,0.1801,25,52.40
343,49.00,-33.56,16,0.1792,51,52.40
344,-170.00,-35.54,16,0.1783,150,52.40
345,-170.00,-37.54,16,0.1774,150,52.40
346,70.00,-37.19,16,0.1765,30,52.40
347,-6.00,-37.75,16,0.1756,96,52.40
348,-170.00,-40.44,16,0.1748,150,52.40
349,-170.00,-43.13,16,0.1739,150,52.40
350,7.00,-43.09,16,0.1730,83,52.40
351,-23.00,-44.30,16,0.1721,113,52.40
352,1.00,-45.28,16,0.1713,89,52.40
353,-170.00,-47.44,16,0.1704,150,52.40
354,76.00,-45.68,16,0.1696,24,52.40
355,-160.00,-46.28,16,0.1687,150,52.40
356,-170.00,-48.42,16,0.1679,150,52.40
357,10.00,-49.23,16,0.1670,80,52.40
358,-170.00,-51.72,16,0.1662,150,52.40
359,-170.00,-54.04,16,0.1654,150,52.40
360,-160.00,-54.04,16,0.1646,150,52.40
361,-170.00,-56.43,16,0.1637,150,52.40
362,-3.00,-56.78,16,0.1629,83,52.40
363,-170.00,-59.27,16,0.1621,150,52.40
364,-53.00,-58.20,16,0.1613,143,52.40
365,-180.00,-58.40,16,0.1605,150,52.40
366,-170.00,-60.82,16,0.1597,150,52.40
367,96.00,-59.87,16,0.1589,4,52.40
368,-170.00,-62.55,16,0.1581,150,52.40
369,-160.00,-63.99,16,0.1573,150,52.40
370,-160.00,-66.46,16,0.1565,150,52.40
371,68.00,-66.72,16,0.1557,32,52.40
372,-100.00,-66.12,16,0.1549,150,52.40
373,-100.00,-68.07,16,0.1542,150,52.40
374,-100.00,-69.38,16,0.1534,150,52.40
375,-170.00,-71.11,16,0.1526,150,52.40
376,-110.00,-73.08,16,0.1519,150,52.40
377,-100.00,-74.00,16,0.1511,150,52.40
378,79.00,-71.31,16,0.1504,21,52.40
379,-160.00,-71.31,16,0.1496,150,52.40
380,-170.00,-73.70,16,0.1489,150,52.40
381,-160.00,-76.13,16,0.1481,150,52.40
382,-22.00,-74.75,16,0.1474,102,52.40
383,-160.00,-76.23,16,0.1466,150,52.40
384,-170.00,-76.33,16,0.1459,150,52.40
385,-100.00,-77.86,16,0.1452,150,52.40
386,-300.00,-81.85,17,0.1444,100,52.40
387,90.00,-81.43,17,0.1437,10,52.40
388,66.00,-79.17,17,0.1430,34,52.40
389,-100.00,-80.06,17,0.1423,150,52.40
390,17.00,-80.20,17,0.1416,133,52.40
391,27.00,-78.13,17,0.1409,73,52.40
392,62.00,-77.17,17,0.1402,38,52.40
393,-100.00,-78.99,17,0.1395,150,52.40
394,-100.00,-78.29,17,0.1388,150,52.40
395,-160.00,-77.49,17,0.1381,150,52.40
396,45.00,-75.44,17,0.1374,55,52.40
397,-100.00,-74.84,17,0.1367,150,52.40
398,97.00,-74.39,17,0.1360,3,52.40
399,-160.00,-74.19,17,0.1353,150,52.40
400,75.00,-73.45,17,0.1347,25,52.40
401,14.00,-73.46,17,0.1340,76,52.40
402,60.00,-71.86,17,0.1333,90,52.40
403,42.00,-69.74,17,0.1326,58,52.40
404,79.00,-67.25,17,0.1320,21,52.40
405,63.00,-66.88,17,0.1313,37,52.40
406,99.00,-64.09,17,0.1307,1,52.40
407,95.00,-61.44,17,0.1300,5,52.40
408,-170.00,-61.44,17,0.1294,150,52.40
409,-160.00,-61.34,17,0.1287,150,52.40
410,94.00,-61.15,17,0.1281,6,52.40
411,-9.00,-59.44,17,0.1274,89,52.40
412,98.00,-56.76,17,0.1268,2,52.40
413,-180.00,-56.86,17,0.1262,150,52.40
414,-100.00,-58.22,17,0.1255,150,52.40
415,51.00,-58.01,17,0.1249,49,52.40
416,27.00,-54.64,17,0.1243,73,52.40
417,-160.00,-56.92,17,0.1237,150,52.40
418,28.00,-55.04,17,0.1230,72,52.40
419,61.00,-52.73,17,0.1224,39,52.40
420,48.00,-52.22,17,0.1218,52,52.40
421,-160.00,-53.62,17,0.1212,150,52.40
422,98.00,-50.94,17,0.1206,2,52.40
423,-160.00,-50.84,17,0.1200,150,52.40
424,-180.00,-53.11,17,0.1194,150,52.40
425,-160.00,-53.01,17,0.1188,150,52.40
426,-160.00,-53.61,17,0.1182,150,52.40
427,-180.00,-55.59,17,0.1176,150,52.40
428,-170.00,-57.39,17,0.1170,150,52.40
429,-16.00,-58.34,17,0.1164,106,52.40
430,0.00,-57.24,17,0.1159,90,52.40
431,-170.00,-57.14,17,0.1153,150,52.40
432,76.00,-54.68,17,0.1147,24,52.40
433,99.00,-54.26,17,0.1141,1,52.40
434,-17.00,-55.12,17,0.1136,97,52.40
435,-170.00,-57.73,17,0.1130,150,52.40
436,60.00,-57.72,17,0.1124,40,52.40
437,-7.00,-58.62,17,0.1119,97,52.40
438,-60.00,-60.17,17,0.1113,150,52.40
439,23.00,-58.24,17,0.1107,77,52.40
440,-200.00,-58.54,17,0.1102,150,52.40
441,92.00,-58.59,17,0.1096,8,52.40
442,-170.00,-61.04,17,0.1091,150,52.40
443,-170.00,-63.23,17,0.1085,150,52.40
444,98.00,-60.55,17,0.1080,2,52.40
445,14.00,-58.71,17,0.1075,76,52.40
446,-100.00,-60.41,17,0.1069,150,52.40
447,-16.00,-60.51,17,0.1064,86,52.40
448,95.00,-57.86,17,0.1059,5,52.40
449,-180.00,-57.96,17,0.1053,150,52.40
450,73.00,-57.30,17,0.1048,27,52.40
451,-100.00,-58.07,17,0.1043,150,52.40
452,-67.00,-58.75,17,0.1038,147,52.40
453,-160.00,-58.65,17,0.1032,150,52.40
454,98.00,-58.43,17,0.1027,2,52.40
455,-100.00,-57.83,17,0.1022,150,52.40
456,-160.00,-57.73,17,0.1017,150,52.40
457,25.00,-57.58,17,0.1012,75,52.40
458,98.00,-54.90,17,0.1007,2,52.40
459,97.00,-52.23,17,0.1002,3,52.40
460,98.00,-49.65,17,0.0997,2,52.40
461,-170.00,-49.65,17,0.0992,150,52.40
462,21.00,-49.41,17,0.0987,79,52.40
463,34.00,-47.37,17,0.0982,66,52.40
464,-170.00,-48.54,17,0.0977,150,52.40
465,-170.00,-48.44,17,0.0972,150,52.40
466,20.00,-46.54,17,0.0967,70,52.40
467,-180.00,-49.30,17,0.0962,150,52.40
468,68.00,-46.92,17,0.0958,32,52.40
469,52.00,-44.80,17,0.0953,48,52.40
470,11.00,-43.09,17,0.0948,79,52.40
471,97.00,-42.80,17,0.0943,3,52.40
472,-170.00,-43.50,17,0.0939,150,52.40
473,-300.00,-45.50,18,0.0934,100,52.40
474,-7.00,-44.57,18,0.0929,97,52.40
475,-170.00,-44.57,18,0.0925,150,52.40
476,-58.00,-44.05,18,0.0920,138,52.40
477,-170.00,-44.75,18,0.0915,150,52.40
478,97.00,-44.57,18,0.0911,3,52.40
479,77.00,-42.20,18,0.0906,23,52.40
480,-170.00,-42.20,18,0.0902,150,52.40
481,-170.00,-42.30,18,0.0897,150,52.40
482,42.00,-41.66,18,0.0893,58,52.40
483,-300.00,-43.06,19,0.0888,100,52.40
484,6.00,-41.30,19,0.0884,84,52.40
485,-170.00,-42.00,19,0.0879,150,52.40
486,-170.00,-40.70,19,0.0875,150,52.40
487,-170.00,-43.30,19,0.0871,150,52.40
488,-170.00,-45.66,19,0.0866,150,52.40
489,9.00,-44.57,19,0.0862,81,52.40
490,-170.00,-46.44,19,0.0858,150,52.40
491,30.00,-46.41,19,0.0853,70,52.40
492,-40.00,-47.43,19,0.0849,130,52.40
493,-190.00,-48.33,19,0.0845,150,52.40
494,72.00,-46.61,19,0.0841,28,52.40
495,-170.00,-46.71,19,0.0836,150,52.40
496,-170.00,-48.86,19,0.0832,150,52.40
497,98.00,-46.88,19,0.0828,2,52.40
498,-19.00,-48.04,19,0.0824,109,52.40
499,46.00,-45.98,19,0.0820,54,52.40
500,-170.00,-48.43,19,0.0816,150,52.40
501,-15.00,-48.72,19,0.0812,105,52.40
502,-170.00,-51.02,19,0.0808,150,52.40
503,-170.00,-53.14,19,0.0804,150,52.40
504,-170.00,-55.63,19,0.0800,150,52.40
505,33.00,-55.93,19,0.0796,67,52.40
506,-51.00,-57.43,19,0.0792,141,52.40
507,-160.00,-59.98,19,0.0788,150,52.40
508,-44.00,-58.72,19,0.0784,134,52.40
509,-160.00,-58.72,19,0.0780,150,52.40
510,-170.00,-61.36,19,0.0776,150,52.40
511,0.00,-61.27,19,0.0772,80,52.40
512,-160.00,-63.85,19,0.0768,150,52.40
513,-160.00,-63.65,19,0.0764,150,52.40
514,-100.00,-63.65,19,0.0760,150,52.40
515,-100.00,-65.16,19,0.0757,150,52.40
516,36.00,-65.07,19,0.0753,64,52.40
517,45.00,-63.02,19,0.0749,55,52.40
518,64.00,-62.66,19,0.0745,86,52.40
519,-110.00,-64.37,19,0.0742,150,52.40
520,74.00,-64.11,19,0.0738,26,52.40
521,-100.00,-63.51,19,0.0734,150,52.40
522,4.00,-64.45,19,0.0731,86,52.40
523,62.00,-62.23,19,0.0727,38,52.40
524,-100.00,-61.43,19,0.0723,150,52.40
525,15.00,-59.68,19,0.0720,135,52.40
526,30.00,-57.78,19,0.0716,70,52.40
527,-100.00,-56.98,19,0.0712,150,52.40
528,-160.00,-56.88,19,0.0709,150,52.40
529,55.00,-56.17,19,0.0705,45,52.40
530,-100.00,-57.17,19,0.0702,150,52.40
531,-100.00,-56.47,19,0.0698,150,52.40
532,-100.00,-58.23,19,0.0695,150,52.40
533,28.00,-58.94,19,0.0691,72,52.40
534,-100.00,-59.77,19,0.0688,150,52.40
535,64.00,-57.43,19,0.0684,36,52.40
536,-160.00,-59.63,19,0.0681,150,52.40
537,-160.00,-61.16,19,0.0678,150,52.40
538,-180.00,-62.36,19,0.0674,150,52.40
539,0.00,-62.59,19,0.0671,150,52.40
540,-100.00,-61.59,19,0.0668,150,52.40
541,-100.00,-63.51,19,0.0664,150,52.40
542,44.00,-61.37,19,0.0661,106,52.40
543,28.00,-59.39,19,0.0658,72,52.40
544,-100.00,-61.37,19,0.0654,150,52.40
545,-100.00,-62.51,19,0.0651,150,52.40
546,-100.00,-62.51,19,0.0648,150,52.40
547,63.00,-61.72,19,0.0645,37,52.40
548,-160.00,-64.27,19,0.0641,150,52.40
549,-100.00,-63.47,19,0.0638,150,52.40
550,82.00,-63.38,19,0.0635,18,52.40
551,93.00,-61.45,19,0.0632,7,52.40
552,-100.00,-61.78,19,0.0629,150,52.40
553,86.00,-59.32,19,0.0625,14,52.40
554,22.00,-60.08,19,0.0622,78,52.40
555,61.00,-58.47,19,0.0619,39,52.40
556,-100.00,-57.87,19,0.0616,150,52.40
557,32.00,-57.80,19,0.0613,68,52.40
558,24.00,-58.54,19,0.0610,126,52.40
559,-100.00,-60.51,19,0.0607,150,52.40
560,29.00,-61.20,19,0.0604,121,52.40
561,-120.00,-60.70,19,0.0601,150,52.40
562,-100.00,-61.91,19,0.0598,150,52.40
563,-100.00,-63.25,19,0.0595,150,52.40
564,-220.00,-63.75,19,0.0592,150,52.40
565,90.00,-61.15,19,0.0589,10,52.40
566,19.00,-61.16,19,0.0586,81,52.40
567,19.00,-59.17,19,0.0583,81,52.40
568,-100.00,-60.85,19,0.0580,150,52.40
