episode,reward,moving_avg,dead_count,epsilon,steps,best_reward
58,84.00,-30.71,8,0.7477,16,81.00
59,91.00,-28.64,8,0.7440,9,81.00
60,-150.00,-30.67,8,0.7403,150,81.00
61,91.00,-28.67,8,0.7366,9,81.00
62,-150.00,-30.63,8,0.7329,150,81.00
63,83.00,-28.83,8,0.7292,17,81.00
64,66.00,-27.34,8,0.7256,34,81.00
65,-150.00,-29.23,8,0.7219,150,81.00
66,46.00,-28.09,8,0.7183,54,81.00
67,-150.00,-29.91,8,0.7147,150,81.00
68,94.00,-28.09,8,0.7112,6,81.00
69,99.00,-26.25,8,0.7076,1,81.00
70,97.00,-24.49,8,0.7041,3,81.00
71,99.00,-22.75,8,0.7005,1,81.00
72,-150.00,-24.51,8,0.6970,150,81.00
73,-150.00,-26.23,8,0.6936,150,81.00
74,-150.00,-27.91,8,0.6901,150,81.00
75,94.00,-26.28,8,0.6866,6,81.00
76,-150.00,-27.91,8,0.6832,150,81.00
77,-150.00,-29.49,8,0.6798,150,81.00
78,-150.00,-31.04,8,0.6764,150,81.00
79,-150.00,-32.54,8,0.6730,150,81.00
80,-150.00,-34.01,8,0.6696,150,81.00
81,-150.00,-35.44,8,0.6663,150,81.00
82,59.00,-34.29,8,0.6630,41,81.00
83,-150.00,-35.69,8,0.6597,150,81.00
84,-150.00,-37.05,8,0.6564,150,81.00
85,-150.00,-38.38,8,0.6531,150,81.00
86,-150.00,-39.67,8,0.6498,150,81.00
87,-150.00,-40.94,8,0.6466,150,81.00
88,-150.00,-42.18,8,0.6433,150,81.00
89,-150.00,-43.39,8,0.6401,150,81.00
90,-150.00,-44.58,8,0.6369,150,81.00
91,-150.00,-45.74,8,0.6337,150,81.00
92,-150.00,-46.87,8,0.6306,150,81.00
93,-2.00,-46.39,8,0.6274,102,81.00
94,-150.00,-47.49,8,0.6243,150,81.00
95,81.00,-46.14,8,0.6211,19,81.00
96,-150.00,-47.22,8,0.6180,150,81.00
97,-150.00,-48.28,8,0.6149,150,81.00
98,87.00,-46.90,8,0.6119,13,81.00
99,98.00,-45.43,8,0.6088,2,81.00
100,-150.00,-46.48,8,0.6058,150,81.00
101,-150.00,-48.79,8,0.6027,150,81.00
102,29.00,-47.00,8,0.5997,71,81.00
103,95.00,-46.42,8,0.5967,5,81.00
104,-150.00,-48.65,8,0.5937,150,81.00
105,-150.00,-50.23,8,0.5908,150,81.00
106,-150.00,-51.31,8,0.5878,150,81.00
107,-150.00,-53.48,8,0.5849,150,81.00
108,-150.00,-51.76,8,0.5820,150,81.00
109,89.00,-47.87,8,0.5790,11,81.00
110,-150.00,-49.48,8,0.5762,150,81.00
111,-150.00,-51.72,8,0.5733,150,81.00
112,-150.00,-51.72,8,0.5704,150,81.00
113,88.00,-50.58,8,0.5676,12,81.00
114,92.00,-50.38,8,0.5647,8,81.00
115,84.00,-50.03,8,0.5619,16,81.00
116,-150.00,-52.34,8,0.5591,150,81.00
117,95.00,-52.13,8,0.5563,5,81.00
118,88.00,-52.21,8,0.5535,12,81.00
119,-150.00,-53.46,8,0.5507,150,81.00
120,-150.00,-53.46,8,0.5480,150,81.00
121,91.00,-51.05,8,0.5452,9,81.00
122,-150.00,-53.51,8,0.5425,150,81.00
123,77.00,-53.27,8,0.5398,23,81.00
124,-150.00,-51.77,8,0.5371,150,81.00
125,-150.00,-54.25,8,0.5344,150,81.00
126,-150.00,-56.57,8,0.5318,150,81.00
127,-150.00,-58.94,8,0.5291,150,81.00
128,-150.00,-60.59,8,0.5264,150,81.00
129,47.00,-60.96,8,0.5238,53,81.00
130,-150.00,-63.40,8,0.5212,150,81.00
131,-150.00,-61.90,8,0.5186,150,81.00
132,-150.00,-60.40,8,0.5160,150,81.00
133,77.00,-60.45,8,0.5134,23,81.00
134,-150.00,-62.22,8,0.5108,150,81.00
135,94.00,-59.78,8,0.5083,6,81.00
136,-150.00,-58.28,8,0.5058,150,81.00
137,90.00,-58.36,8,0.5032,10,81.00
138,-150.00,-56.86,8,0.5007,150,81.00
139,97.00,-56.81,8,0.4982,3,81.00
140,-150.00,-58.85,8,0.4957,150,81.00
141,-150.00,-57.35,8,0.4932,150,81.00
142,-150.00,-59.79,8,0.4908,150,81.00
143,-150.00,-59.79,8,0.4883,150,81.00
144,-150.00,-62.16,8,0.4859,150,81.00
145,-150.00,-64.19,8,0.4834,150,81.00
146,57.00,-64.02,8,0.4810,43,81.00
147,-150.00,-66.19,8,0.4786,150,81.00
148,-150.00,-67.76,8,0.4762,150,81.00
149,53.00,-65.73,8,0.4738,47,81.00
150,-150.00,-67.89,8,0.4715,150,81.00
151,-150.00,-69.38,8,0.4691,150,81.00
152,-150.00,-69.38,8,0.4668,150,81.00
153,-150.00,-69.38,8,0.4644,150,81.00
154,47.00,-68.48,8,0.4621,53,81.00
155,-150.00,-69.94,8,0.4598,150,81.00
156,-150.00,-69.94,8,0.4575,150,81.00
157,92.00,-70.01,8,0.4552,8,81.00
158,-150.00,-72.35,8,0.4529,150,81.00
159,-150.00,-74.76,8,0.4507,150,81.00
160,-150.00,-74.76,8,0.4484,150,81.00
161,-150.00,-77.17,8,0.4462,150,81.00
162,91.00,-74.76,8,0.4440,9,81.00
163,-150.00,-77.09,8,0.4417,150,81.00
164,-150.00,-79.25,8,0.4395,150,81.00
165,79.00,-76.96,8,0.4373,21,81.00
166,94.00,-76.48,8,0.4351,6,81.00
167,5.00,-74.93,8,0.4330,95,81.00
168,89.00,-74.98,8,0.4308,11,81.00
169,32.00,-75.65,8,0.4286,68,81.00
170,-317.00,-79.79,9,0.4265,117,81.00
171,-300.00,-83.78,10,0.4244,100,81.00
172,-339.00,-85.67,11,0.4223,139,81.00
173,-332.00,-87.49,12,0.4201,132,81.00
174,-300.00,-88.99,13,0.4180,100,81.00
175,-150.00,-91.43,13,0.4159,150,81.00
176,-150.00,-91.43,13,0.4139,150,81.00
177,-150.00,-91.43,13,0.4118,150,81.00
178,51.00,-89.42,13,0.4097,49,81.00
179,-150.00,-89.42,13,0.4077,150,81.00
180,73.00,-87.19,13,0.4057,27,81.00
181,-150.00,-87.19,13,0.4036,150,81.00
182,-150.00,-89.28,13,0.4016,150,81.00
183,-150.00,-89.28,13,0.3996,150,81.00
184,-150.00,-89.28,13,0.3976,150,81.00
185,-12.00,-87.90,13,0.3956,112,81.00
186,74.00,-85.66,13,0.3936,26,81.00
187,77.00,-83.39,13,0.3917,23,81.00
188,32.00,-81.57,13,0.3897,68,81.00
189,67.00,-79.40,13,0.3878,33,81.00
190,91.00,-76.99,13,0.3858,9,81.00
191,84.00,-74.65,13,0.3839,16,81.00
192,-150.00,-74.65,13,0.3820,150,81.00
193,-150.00,-76.13,13,0.3801,150,81.00
194,73.00,-73.90,13,0.3782,27,81.00
195,47.00,-74.24,13,0.3763,53,81.00
196,-150.00,-74.24,13,0.3744,150,81.00
197,-150.00,-74.24,13,0.3725,150,81.00
198,-44.00,-75.55,13,0.3707,144,81.00
199,54.00,-75.99,13,0.3688,46,81.00
200,-38.00,-74.87,13,0.3670,138,81.00
201,82.00,-72.55,13,0.3651,18,81.00
202,74.00,-72.10,13,0.3633,26,81.00
203,77.00,-72.28,13,0.3615,23,81.00
204,9.00,-70.69,13,0.3597,91,81.00
205,-300.00,-72.19,14,0.3579,100,81.00
206,59.00,-70.10,14,0.3561,41,81.00
207,-150.00,-70.10,14,0.3543,150,81.00
208,8.00,-68.52,14,0.3525,92,81.00
209,-300.00,-72.41,15,0.3508,100,81.00
210,12.00,-70.79,15,0.3490,88,81.00
211,9.00,-69.20,15,0.3473,91,81.00
212,20.00,-67.50,15,0.3455,80,81.00
213,43.00,-67.95,15,0.3438,57,81.00
214,91.00,-67.96,15,0.3421,9,81.00
215,-27.00,-69.07,15,0.3404,127,81.00
216,-150.00,-69.07,15,0.3387,150,81.00
217,-150.00,-71.52,15,0.3370,150,81.00
218,-150.00,-73.90,15,0.3353,150,81.00
219,70.00,-71.70,15,0.3336,30,81.00
220,-8.00,-70.28,15,0.3320,108,81.00
221,-150.00,-72.69,15,0.3303,150,81.00
222,-45.00,-71.64,15,0.3286,145,81.00
223,32.00,-72.09,15,0.3270,68,81.00
224,-150.00,-72.09,15,0.3254,150,81.00
225,-5.00,-70.64,15,0.3237,105,81.00
226,93.00,-68.21,15,0.3221,7,81.00
227,-150.00,-68.21,15,0.3205,150,81.00
228,-150.00,-68.21,15,0.3189,150,81.00
229,-150.00,-70.18,15,0.3173,150,81.00
230,-26.00,-68.94,15,0.3157,126,81.00
231,27.00,-67.17,15,0.3141,73,81.00
232,-150.00,-67.17,15,0.3126,150,81.00
233,-150.00,-69.44,15,0.3110,150,81.00
234,-8.00,-68.02,15,0.3095,108,81.00
235,-150.00,-70.46,15,0.3079,150,81.00
236,95.00,-68.01,15,0.3064,5,81.00
237,-150.00,-70.41,15,0.3048,150,81.00
238,-150.00,-70.41,15,0.3033,150,81.00
239,-150.00,-72.88,15,0.3018,150,81.00
240,87.00,-70.51,15,0.3003,13,81.00
241,-150.00,-70.51,15,0.2988,150,81.00
242,-150.00,-70.51,15,0.2973,150,81.00
243,-150.00,-70.51,15,0.2958,150,81.00
244,-150.00,-70.51,15,0.2943,150,81.00
245,47.00,-68.54,15,0.2929,53,81.00
246,81.00,-68.30,15,0.2914,19,81.00
247,-150.00,-68.30,15,0.2899,150,81.00
248,93.00,-65.87,15,0.2885,7,81.00
249,-150.00,-67.90,15,0.2870,150,81.00
250,72.00,-65.68,15,0.2856,28,81.00
251,42.00,-63.76,15,0.2842,58,81.00
252,95.00,-61.31,15,0.2828,5,81.00
253,38.00,-59.43,15,0.2813,62,81.00
254,-150.00,-61.40,15,0.2799,150,81.00
255,-150.00,-61.40,15,0.2785,150,81.00
256,-150.00,-61.40,15,0.2771,150,81.00
257,77.00,-61.55,15,0.2758,23,81.00
258,88.00,-59.17,15,0.2744,12,81.00
259,-150.00,-59.17,15,0.2730,150,81.00
260,98.00,-56.69,15,0.2716,2,81.00
261,-150.00,-56.69,15,0.2703,150,81.00
262,-150.00,-59.10,15,0.2689,150,81.00
263,94.00,-56.66,15,0.2676,6,81.00
264,-150.00,-56.66,15,0.2663,150,81.00
265,-150.00,-58.95,15,0.2649,150,81.00
266,-17.00,-60.06,15,0.2636,117,81.00
267,80.00,-59.31,15,0.2623,20,81.00
268,2.00,-60.18,15,0.2610,98,81.00
269,82.00,-59.68,15,0.2597,18,81.00
270,-34.00,-56.85,15,0.2584,134,81.00
271,12.00,-53.73,15,0.2571,88,81.00
272,41.00,-49.93,15,0.2558,59,81.00
273,-47.00,-47.08,15,0.2545,147,81.00
274,79.00,-43.29,15,0.2532,21,81.00
275,70.00,-41.09,15,0.2520,30,81.00
276,-150.00,-41.09,15,0.2507,150,81.00
277,-150.00,-41.09,15,0.2495,150,81.00
278,-150.00,-43.10,15,0.2482,150,81.00
279,-8.00,-41.68,15,0.2470,108,81.00
280,-150.00,-43.91,15,0.2457,150,81.00
281,-150.00,-43.91,15,0.2445,150,81.00
282,99.00,-41.42,15,0.2433,1,81.00
283,-26.00,-40.18,15,0.2421,126,81.00
284,-150.00,-40.18,15,0.2409,150,81.00
285,-150.00,-41.56,15,0.2397,150,81.00
286,-150.00,-43.80,15,0.2385,150,81.00
287,64.00,-43.93,15,0.2373,36,81.00
288,-150.00,-45.75,15,0.2361,150,81.00
289,-150.00,-47.92,15,0.2349,150,81.00
290,0.00,-48.83,15,0.2337,100,81.00
291,78.00,-48.89,15,0.2326,22,81.00
292,-150.00,-48.89,15,0.2314,150,81.00
293,91.00,-46.48,15,0.2302,9,81.00
294,-150.00,-48.71,15,0.2291,150,81.00
295,20.00,-48.98,15,0.2279,80,81.00
296,-150.00,-48.98,15,0.2268,150,81.00
297,3.00,-47.45,15,0.2257,97,81.00
298,93.00,-46.08,15,0.2245,7,81.00
299,85.00,-45.77,15,0.2234,15,81.00
300,-35.00,-45.74,15,0.2223,135,81.00
301,49.00,-46.07,15,0.2212,51,81.00
302,-150.00,-48.31,15,0.2201,150,81.00
303,71.00,-48.37,15,0.2190,29,81.00
304,52.00,-47.94,15,0.2179,48,81.00
305,-13.00,-45.07,15,0.2168,113,81.00
306,-150.00,-47.16,15,0.2157,150,81.00
307,75.00,-44.91,15,0.2146,25,81.00
308,28.00,-44.71,15,0.2136,72,81.00
309,98.00,-40.73,15,0.2125,2,81.00
310,95.00,-39.90,15,0.2114,5,81.00
311,44.00,-39.55,15,0.2104,56,81.00
312,-150.00,-41.25,15,0.2093,150,81.00
313,-300.00,-44.68,16,0.2083,100,81.00
314,72.00,-44.87,16,0.2072,28,81.00
315,-150.00,-46.10,16,0.2062,150,81.00
316,99.00,-43.61,16,0.2052,1,81.00
317,-150.00,-43.61,16,0.2041,150,81.00
318,-150.00,-43.61,16,0.2031,150,81.00
319,-150.00,-45.81,16,0.2021,150,81.00
320,-5.00,-45.78,16,0.2011,105,81.00
321,-150.00,-45.78,16,0.2001,150,81.00
322,-150.00,-46.83,16,0.1991,150,81.00
323,25.00,-46.90,16,0.1981,75,81.00
324,-150.00,-46.90,16,0.1971,150,81.00
325,-150.00,-48.35,16,0.1961,150,81.00
326,-150.00,-50.78,16,0.1951,150,81.00
327,51.00,-48.77,16,0.1942,49,81.00
328,-150.00,-48.77,16,0.1932,150,81.00
329,4.00,-47.23,16,0.1922,96,81.00
330,35.00,-46.62,16,0.1913,65,81.00
331,99.00,-45.90,16,0.1903,1,81.00
332,35.00,-44.05,16,0.1893,65,81.00
333,67.00,-41.88,16,0.1884,33,81.00
334,47.00,-41.33,16,0.1875,53,81.00
335,98.00,-38.85,16,0.1865,2,81.00
336,-42.00,-40.22,16,0.1856,142,81.00
337,-150.00,-40.22,16,0.1847,150,81.00
338,-5.00,-38.77,16,0.1837,105,81.00
339,-150.00,-38.77,16,0.1828,150,81.00
340,-150.00,-41.14,16,0.1819,150,81.00
341,37.00,-39.27,16,0.1810,63,81.00
342,52.00,-37.25,16,0.1801,48,81.00
343,98.00,-34.77,16,0.1792,2,81.00
344,-7.00,-33.34,16,0.1783,107,81.00
345,-150.00,-35.31,16,0.1774,150,81.00
346,-150.00,-37.62,16,0.1765,150,81.00
347,-5.00,-36.17,16,0.1756,105,81.00
348,-150.00,-38.60,16,0.1748,150,81.00
349,42.00,-36.68,16,0.1739,58,81.00
350,97.00,-36.43,16,0.1730,3,81.00
351,-150.00,-38.35,16,0.1721,150,81.00
352,59.00,-38.71,16,0.1713,41,81.00
353,-150.00,-40.59,16,0.1704,150,81.00
354,94.00,-38.15,16,0.1696,6,81.00
355,-150.00,-38.15,16,0.1687,150,81.00
356,99.00,-35.66,16,0.1679,1,81.00
357,94.00,-35.49,16,0.1670,6,81.00
358,-150.00,-37.87,16,0.1662,150,81.00
359,-150.00,-37.87,16,0.1654,150,81.00
360,-150.00,-40.35,16,0.1646,150,81.00
361,-150.00,-40.35,16,0.1637,150,81.00
362,-150.00,-40.35,16,0.1629,150,81.00
363,-150.00,-42.79,16,0.1621,150,81.00
364,70.00,-40.59,16,0.1613,30,81.00
365,-150.00,-40.59,16,0.1605,150,81.00
366,66.00,-39.76,16,0.1597,34,81.00
367,76.00,-39.80,16,0.1589,24,81.00
368,25.00,-39.57,16,0.1581,75,81.00
369,-23.00,-40.62,16,0.1573,123,81.00
370,-150.00,-41.78,16,0.1565,150,81.00
371,-150.00,-43.40,16,0.1557,150,81.00
372,-10.00,-43.91,16,0.1549,110,81.00
373,-150.00,-44.94,16,0.1542,150,81.00
374,-150.00,-47.23,16,0.1534,150,81.00
375,-150.00,-49.43,16,0.1526,150,81.00
376,53.00,-47.40,16,0.1519,47,81.00
377,99.00,-44.91,16,0.1511,1,81.00
378,-150.00,-44.91,16,0.1504,150,81.00
379,-150.00,-46.33,16,0.1496,150,81.00
380,-150.00,-46.33,16,0.1489,150,81.00
381,-150.00,-46.33,16,0.1481,150,81.00
382,-150.00,-48.82,16,0.1474,150,81.00
383,82.00,-47.74,16,0.1466,18,81.00
384,-150.00,-47.74,16,0.1459,150,81.00
385,-32.00,-46.56,16,0.1452,132,81.00
386,-150.00,-46.56,16,0.1444,150,81.00
387,65.00,-46.55,16,0.1437,35,81.00
388,81.00,-44.24,16,0.1430,19,81.00
389,-150.00,-44.24,16,0.1423,150,81.00
390,-150.00,-45.74,16,0.1416,150,81.00
391,-150.00,-48.02,16,0.1409,150,81.00
392,-150.00,-48.02,16,0.1402,150,81.00
393,42.00,-48.51,16,0.1395,58,81.00
394,-150.00,-48.51,16,0.1388,150,81.00
395,58.00,-48.13,16,0.1381,42,81.00
396,-1.00,-46.64,16,0.1374,101,81.00
397,-150.00,-48.17,16,0.1367,150,81.00
398,62.00,-48.48,16,0.1360,38,81.00
399,88.00,-48.45,16,0.1353,12,81.00
400,88.00,-47.22,16,0.1347,12,81.00
401,-150.00,-49.21,16,0.1340,150,81.00
402,-39.00,-48.10,16,0.1333,139,81.00
403,70.00,-48.11,16,0.1326,30,81.00
404,-150.00,-50.13,16,0.1320,150,81.00
405,44.00,-49.56,16,0.1313,56,81.00
406,-150.00,-49.56,16,0.1307,150,81.00
407,-42.00,-50.73,16,0.1300,142,81.00
408,-150.00,-52.51,16,0.1294,150,81.00
409,-150.00,-54.99,16,0.1287,150,81.00
410,-150.00,-57.44,16,0.1281,150,81.00
411,-150.00,-59.38,16,0.1274,150,81.00
412,-150.00,-59.38,16,0.1268,150,81.00
413,-150.00,-57.88,16,0.1262,150,81.00
414,-150.00,-60.10,16,0.1255,150,81.00
415,82.00,-57.78,16,0.1249,18,81.00
416,-150.00,-60.27,16,0.1243,150,81.00
417,52.00,-58.25,16,0.1237,48,81.00
418,-19.00,-56.94,16,0.1230,119,81.00
419,98.00,-54.46,16,0.1224,2,81.00
420,20.00,-54.21,16,0.1218,80,81.00
421,96.00,-51.75,16,0.1212,4,81.00
422,26.00,-49.99,16,0.1206,74,81.00
423,-150.00,-51.74,16,0.1200,150,81.00
424,60.00,-49.64,16,0.1194,40,81.00
425,-150.00,-49.64,16,0.1188,150,81.00
426,30.00,-47.84,16,0.1182,70,81.00
427,-300.00,-51.35,17,0.1176,100,81.00
428,85.00,-49.00,17,0.1170,15,81.00
429,-150.00,-50.54,17,0.1164,150,81.00
430,-32.00,-51.21,17,0.1159,132,81.00
431,-150.00,-53.70,17,0.1153,150,81.00
432,2.00,-54.03,17,0.1147,98,81.00
433,18.00,-54.52,17,0.1141,82,81.00
434,-150.00,-56.49,17,0.1136,150,81.00
435,11.00,-57.36,17,0.1130,89,81.00
436,-150.00,-58.44,17,0.1124,150,81.00
437,-150.00,-58.44,17,0.1119,150,81.00
438,14.00,-58.25,17,0.1113,86,81.00
439,72.00,-56.03,17,0.1107,28,81.00
440,73.00,-53.80,17,0.1102,27,81.00
441,49.00,-53.68,17,0.1096,51,81.00
442,91.00,-53.29,17,0.1091,9,81.00
443,-150.00,-55.77,17,0.1085,150,81.00
444,-150.00,-57.20,17,0.1080,150,81.00
445,-150.00,-57.20,17,0.1075,150,81.00
446,56.00,-55.14,17,0.1069,44,81.00
447,-150.00,-56.59,17,0.1064,150,81.00
448,-150.00,-56.59,17,0.1059,150,81.00
449,61.00,-56.40,17,0.1053,39,81.00
450,77.00,-56.60,17,0.1048,23,81.00
451,-150.00,-56.60,17,0.1043,150,81.00
452,17.00,-57.02,17,0.1038,83,81.00
453,7.00,-55.45,17,0.1032,93,81.00
454,37.00,-56.02,17,0.1027,63,81.00
455,-150.00,-56.02,17,0.1022,150,81.00
456,16.00,-56.85,17,0.1017,84,81.00
457,-150.00,-59.29,17,0.1012,150,81.00
458,-38.00,-58.17,17,0.1007,138,81.00
459,49.00,-56.18,17,0.1002,51,81.00
460,-150.00,-56.18,17,0.0997,150,81.00
461,39.00,-54.29,17,0.0992,61,81.00
462,40.00,-52.39,17,0.0987,60,81.00
463,98.00,-49.91,17,0.0982,2,81.00
464,-35.00,-50.96,17,0.0977,135,81.00
465,37.00,-49.09,17,0.0972,63,81.00
466,78.00,-48.97,17,0.0967,22,81.00
467,-150.00,-51.23,17,0.0962,150,81.00
468,-20.00,-51.68,17,0.0958,120,81.00
469,-28.00,-51.73,17,0.0953,128,81.00
470,-150.00,-51.73,17,0.0948,150,81.00
471,-39.00,-50.62,17,0.0943,139,81.00
472,90.00,-49.62,17,0.0939,10,81.00
473,93.00,-47.19,17,0.0934,7,81.00
474,38.00,-45.31,17,0.0929,62,81.00
475,-21.00,-44.02,17,0.0925,121,81.00
476,14.00,-44.41,17,0.0920,86,81.00
477,26.00,-45.14,17,0.0915,74,81.00
478,98.00,-42.66,17,0.0911,2,81.00
479,-150.00,-42.66,17,0.0906,150,81.00
480,-150.00,-42.66,17,0.0902,150,81.00
481,-150.00,-42.66,17,0.0897,150,81.00
482,-150.00,-42.66,17,0.0893,150,81.00
483,-150.00,-44.98,17,0.0888,150,81.00
484,-150.00,-44.98,17,0.0884,150,81.00
485,-15.00,-44.81,17,0.0879,115,81.00
486,-150.00,-44.81,17,0.0875,150,81.00
487,-150.00,-46.96,17,0.0871,150,81.00
488,-150.00,-49.27,17,0.0866,150,81.00
489,47.00,-47.30,17,0.0862,53,81.00
490,54.00,-45.26,17,0.0858,46,81.00
491,-150.00,-45.26,17,0.0853,150,81.00
492,5.00,-43.71,17,0.0849,95,81.00
493,22.00,-43.91,17,0.0845,78,81.00
494,86.00,-41.55,17,0.0841,14,81.00
495,24.00,-41.89,17,0.0836,76,81.00
496,69.00,-41.19,17,0.0832,31,81.00
497,-150.00,-41.19,17,0.0828,150,81.00
498,-15.00,-41.96,17,0.0824,115,81.00
499,14.00,-42.70,17,0.0820,86,81.00
500,-150.00,-45.08,17,0.0816,150,81.00
501,-150.00,-45.08,17,0.0812,150,81.00
502,-20.00,-44.89,17,0.0808,120,81.00
503,-150.00,-47.09,17,0.0804,150,81.00
504,80.00,-44.79,17,0.0800,20,81.00
505,-150.00,-46.73,17,0.0796,150,81.00
506,-25.00,-45.48,17,0.0792,125,81.00
507,54.00,-44.52,17,0.0788,46,81.00
508,91.00,-42.11,17,0.0784,9,81.00
509,-21.00,-40.82,17,0.0780,121,81.00
510,43.00,-38.89,17,0.0776,57,81.00
511,5.00,-37.34,17,0.0772,95,81.00
512,22.00,-35.62,17,0.0768,78,81.00
513,-43.00,-34.55,17,0.0764,143,81.00
514,-150.00,-34.55,17,0.0760,150,81.00
515,-150.00,-36.87,17,0.0757,150,81.00
516,-11.00,-35.48,17,0.0753,111,81.00
517,17.00,-35.83,17,0.0749,83,81.00
518,-150.00,-37.14,17,0.0745,150,81.00
519,-11.00,-38.23,17,0.0742,111,81.00
520,-150.00,-39.93,17,0.0738,150,81.00
521,91.00,-39.98,17,0.0734,9,81.00
522,82.00,-39.42,17,0.0731,18,81.00
523,74.00,-37.18,17,0.0727,26,81.00
524,19.00,-37.59,17,0.0723,81,81.00
525,-26.00,-36.35,17,0.0720,126,81.00
526,-150.00,-38.15,17,0.0716,150,81.00
527,25.00,-34.90,17,0.0712,75,81.00
528,1.00,-35.74,17,0.0709,99,81.00
529,51.00,-33.73,17,0.0705,49,81.00
530,71.00,-32.70,17,0.0702,29,81.00
531,19.00,-31.01,17,0.0698,81,81.00
532,-150.00,-32.53,17,0.0695,150,81.00
533,98.00,-31.73,17,0.0691,2,81.00
534,-150.00,-31.73,17,0.0688,150,81.00
535,-150.00,-33.34,17,0.0684,150,81.00
536,54.00,-31.30,17,0.0681,46,81.00
537,-150.00,-31.30,17,0.0678,150,81.00
538,-150.00,-32.94,17,0.0674,150,81.00
539,19.00,-33.47,17,0.0671,81,81.00
540,-150.00,-35.70,17,0.0668,150,81.00
541,-30.00,-36.49,17,0.0664,130,81.00
542,98.00,-36.42,17,0.0661,2,81.00
543,-150.00,-36.42,17,0.0658,150,81.00
544,-150.00,-36.42,17,0.0654,150,81.00
545,-150.00,-36.42,17,0.0651,150,81.00
546,-7.00,-37.05,17,0.0648,107,81.00
547,-25.00,-35.80,17,0.0645,125,81.00
548,85.00,-33.45,17,0.0641,15,81.00
549,-150.00,-35.56,17,0.0638,150,81.00
550,78.00,-35.55,17,0.0635,22,81.00
551,-42.00,-34.47,17,0.0632,142,81.00
552,26.00,-34.38,17,0.0629,74,81.00
553,67.00,-33.78,17,0.0625,33,81.00
554,97.00,-33.18,17,0.0622,3,81.00
555,90.00,-30.78,17,0.0619,10,81.00
556,-150.00,-32.44,17,0.0616,150,81.00
557,-150.00,-32.44,17,0.0613,150,81.00
558,67.00,-31.39,17,0.0610,33,81.00
559,-150.00,-33.38,17,0.0607,150,81.00
560,-150.00,-33.38,17,0.0604,150,81.00
561,-150.00,-35.27,17,0.0601,150,81.00
562,-150.00,-37.17,17,0.0598,150,81.00
563,-3.00,-38.18,17,0.0595,103,81.00
564,15.00,-37.68,17,0.0592,85,81.00
565,-150.00,-39.55,17,0.0589,150,81.00
566,42.00,-39.91,17,0.0586,58,81.00
567,-150.00,-39.91,17,0.0583,150,81.00
