episode,reward,moving_avg,dead_count,epsilon,steps,best_reward
91,90.00,-47.01,8,0.6337,10,20.00
92,-150.00,-48.13,8,0.6306,150,20.00
93,-150.00,-49.23,8,0.6274,150,20.00
94,-150.00,-50.30,8,0.6243,150,20.00
95,-150.00,-51.35,8,0.6211,150,20.00
96,-39.00,-51.22,8,0.6180,139,20.00
97,-150.00,-52.24,8,0.6149,150,20.00
98,18.00,-51.52,8,0.6119,82,20.00
99,10.00,-50.90,8,0.6088,90,20.00
100,-150.00,-51.89,8,0.6058,150,20.00
101,45.00,-51.64,8,0.6027,55,20.00
102,-150.00,-50.14,8,0.5997,150,20.00
103,-150.00,-51.88,8,0.5967,150,20.00
104,-150.00,-54.28,8,0.5937,150,20.00
105,-150.00,-55.68,8,0.5908,150,20.00
106,-150.00,-57.73,8,0.5878,150,20.00
107,-150.00,-56.23,8,0.5849,150,20.00
108,98.00,-56.07,8,0.5820,2,20.00
109,70.00,-52.23,8,0.5790,30,20.00
110,-150.00,-50.73,8,0.5762,150,20.00
111,29.00,-51.04,8,0.5733,71,20.00
112,-150.00,-51.04,8,0.5704,150,20.00
113,-150.00,-53.53,8,0.5676,150,20.00
114,-150.00,-53.53,8,0.5647,150,20.00
115,-150.00,-55.86,8,0.5619,150,20.00
116,-150.00,-57.84,8,0.5591,150,20.00
117,-150.00,-59.35,8,0.5563,150,20.00
118,97.00,-59.27,8,0.5535,3,20.00
119,-150.00,-61.23,8,0.5507,150,20.00
120,98.00,-60.77,8,0.5480,2,20.00
121,63.00,-59.75,8,0.5452,37,20.00
122,-150.00,-61.53,8,0.5425,150,20.00
123,-150.00,-63.81,8,0.5398,150,20.00
124,-150.00,-66.27,8,0.5371,150,20.00
125,-150.00,-68.20,8,0.5344,150,20.00
126,99.00,-67.59,8,0.5318,1,20.00
127,-150.00,-69.81,8,0.5291,150,20.00
128,76.00,-69.57,8,0.5264,24,20.00
129,-150.00,-72.00,8,0.5238,150,20.00
130,-150.00,-72.00,8,0.5212,150,20.00
131,-150.00,-73.82,8,0.5186,150,20.00
132,-150.00,-76.17,8,0.5160,150,20.00
133,90.00,-75.49,8,0.5134,10,20.00
134,86.00,-75.51,8,0.5108,14,20.00
135,99.00,-73.02,8,0.5083,1,20.00
136,-150.00,-73.02,8,0.5058,150,20.00
137,-150.00,-71.52,8,0.5032,150,20.00
138,87.00,-69.15,8,0.5007,13,20.00
139,-150.00,-67.26,8,0.4982,150,20.00
140,28.00,-67.56,8,0.4957,72,20.00
141,-300.00,-70.58,9,0.4932,100,20.00
142,-300.00,-74.32,10,0.4908,100,20.00
143,-300.00,-74.32,11,0.4883,100,20.00
144,52.00,-74.62,11,0.4859,48,20.00
145,-24.00,-75.80,11,0.4834,124,20.00
146,-300.00,-75.80,12,0.4810,100,20.00
147,-300.00,-77.30,13,0.4786,100,20.00
148,80.00,-76.32,13,0.4762,20,20.00
149,-349.00,-80.43,14,0.4738,149,20.00
150,83.00,-79.53,14,0.4715,17,20.00
151,-16.00,-80.14,14,0.4691,116,20.00
152,-150.00,-81.95,14,0.4668,150,20.00
153,-150.00,-81.95,14,0.4644,150,20.00
154,-300.00,-83.45,15,0.4621,100,20.00
155,-300.00,-86.89,16,0.4598,100,20.00
156,-150.00,-86.89,16,0.4575,150,20.00
157,-150.00,-88.55,16,0.4552,150,20.00
158,-300.00,-92.39,17,0.4529,100,20.00
159,99.00,-92.21,17,0.4507,1,20.00
160,58.00,-92.41,17,0.4484,42,20.00
161,-300.00,-93.91,18,0.4462,100,20.00
162,56.00,-91.85,18,0.4440,44,20.00
163,25.00,-90.10,18,0.4417,75,20.00
164,-315.00,-94.20,19,0.4395,115,20.00
165,-44.00,-93.14,19,0.4373,144,20.00
166,46.00,-91.18,19,0.4351,54,20.00
167,-300.00,-95.07,20,0.4330,100,20.00
168,67.00,-92.90,20,0.4308,33,20.00
169,96.00,-90.44,20,0.4286,4,20.00
170,30.00,-90.17,20,0.4265,70,20.00
171,-22.00,-88.89,20,0.4244,122,20.00
172,32.00,-89.53,20,0.4223,68,20.00
173,-150.00,-91.99,20,0.4201,150,20.00
174,98.00,-89.51,20,0.4180,2,20.00
175,-300.00,-91.01,21,0.4159,100,20.00
176,-150.00,-93.28,21,0.4139,150,20.00
177,48.00,-93.54,21,0.4118,52,20.00
178,-150.00,-93.54,21,0.4097,150,20.00
179,-300.00,-95.04,22,0.4077,100,20.00
180,87.00,-92.67,22,0.4057,13,20.00
181,64.00,-90.53,22,0.4036,36,20.00
182,-150.00,-90.53,22,0.4016,150,20.00
183,45.00,-90.64,22,0.3996,55,20.00
184,-150.00,-92.10,22,0.3976,150,20.00
185,57.00,-90.03,22,0.3956,43,20.00
186,-300.00,-91.53,23,0.3936,100,20.00
187,55.00,-89.48,23,0.3917,45,20.00
188,-150.00,-89.48,23,0.3897,150,20.00
189,45.00,-87.53,23,0.3878,55,20.00
190,70.00,-85.33,23,0.3858,30,20.00
191,-300.00,-89.23,24,0.3839,100,20.00
192,46.00,-87.27,24,0.3820,54,20.00
193,75.00,-85.02,24,0.3801,25,20.00
194,-150.00,-85.02,24,0.3782,150,20.00
195,-150.00,-85.02,24,0.3763,150,20.00
196,-15.00,-84.78,24,0.3744,115,20.00
197,93.00,-82.35,24,0.3725,7,20.00
198,70.00,-81.83,24,0.3707,30,20.00
199,8.00,-81.85,24,0.3688,92,20.00
200,-150.00,-81.85,24,0.3670,150,20.00
201,93.00,-81.37,24,0.3651,7,20.00
202,-150.00,-81.37,24,0.3633,150,20.00
203,-150.00,-81.37,24,0.3615,150,20.00
204,-150.00,-81.37,24,0.3597,150,20.00
205,88.00,-78.99,24,0.3579,12,20.00
206,-150.00,-78.99,24,0.3561,150,20.00
207,38.00,-77.11,24,0.3543,62,20.00
208,-150.00,-79.59,24,0.3525,150,20.00
209,39.00,-79.90,24,0.3508,61,20.00
210,11.00,-78.29,24,0.3490,89,20.00
211,88.00,-77.70,24,0.3473,12,20.00
212,61.00,-75.59,24,0.3455,39,20.00
213,53.00,-73.56,24,0.3438,47,20.00
214,18.00,-71.88,24,0.3421,82,20.00
215,25.00,-70.13,24,0.3404,75,20.00
216,40.00,-68.23,24,0.3387,60,20.00
217,6.00,-66.67,24,0.3370,94,20.00
218,94.00,-66.70,24,0.3353,6,20.00
219,99.00,-64.21,24,0.3336,1,20.00
220,93.00,-64.26,24,0.3320,7,20.00
221,92.00,-63.97,24,0.3303,8,20.00
222,-8.00,-62.55,24,0.3286,108,20.00
223,-150.00,-62.55,24,0.3270,150,20.00
224,99.00,-60.06,24,0.3254,1,20.00
225,-150.00,-60.06,24,0.3237,150,20.00
226,47.00,-60.58,24,0.3221,53,20.00
227,16.00,-58.92,24,0.3205,84,20.00
228,57.00,-59.11,24,0.3189,43,20.00
229,82.00,-56.79,24,0.3173,18,20.00
230,11.00,-55.18,24,0.3157,89,20.00
231,61.00,-53.07,24,0.3141,39,20.00
232,65.00,-50.92,24,0.3126,35,20.00
233,64.00,-51.18,24,0.3110,36,20.00
234,-150.00,-53.54,24,0.3095,150,20.00
235,5.00,-54.48,24,0.3079,95,20.00
236,81.00,-52.17,24,0.3064,19,20.00
237,40.00,-50.27,24,0.3048,60,20.00
238,26.00,-50.88,24,0.3033,74,20.00
239,94.00,-48.44,24,0.3018,6,20.00
240,-150.00,-50.22,24,0.3003,150,20.00
241,96.00,-46.26,24,0.2988,4,20.00
242,4.00,-43.22,24,0.2973,96,20.00
243,94.00,-39.28,24,0.2958,6,20.00
244,12.00,-39.68,24,0.2943,88,20.00
245,75.00,-38.69,24,0.2929,25,20.00
246,-16.00,-35.85,24,0.2914,116,20.00
247,71.00,-32.14,24,0.2899,29,20.00
248,10.00,-32.84,24,0.2885,90,20.00
249,68.00,-28.67,24,0.2870,32,20.00
250,81.00,-28.69,24,0.2856,19,20.00
251,99.00,-27.54,24,0.2842,1,20.00
252,-7.00,-26.11,24,0.2828,107,20.00
253,-150.00,-26.11,24,0.2813,150,20.00
254,32.00,-22.79,24,0.2799,68,20.00
255,40.00,-19.39,24,0.2785,60,20.00
256,98.00,-16.91,24,0.2771,2,20.00
257,-2.00,-15.43,24,0.2758,102,20.00
258,-150.00,-13.93,24,0.2744,150,20.00
259,-5.00,-14.97,24,0.2730,105,20.00
260,-24.00,-15.79,24,0.2716,124,20.00
261,97.00,-11.82,24,0.2703,3,20.00
262,-150.00,-13.88,24,0.2689,150,20.00
263,33.00,-13.80,24,0.2676,67,20.00
264,-150.00,-12.15,24,0.2663,150,20.00
265,15.00,-11.56,24,0.2649,85,20.00
266,-150.00,-13.52,24,0.2636,150,20.00
267,-150.00,-12.02,24,0.2623,150,20.00
268,28.00,-12.41,24,0.2610,72,20.00
269,43.00,-12.94,24,0.2597,57,20.00
270,-13.00,-13.37,24,0.2584,113,20.00
271,59.00,-12.56,24,0.2571,41,20.00
272,13.00,-12.75,24,0.2558,87,20.00
273,97.00,-10.28,24,0.2545,3,20.00
274,54.00,-10.72,24,0.2532,46,20.00
275,91.00,-6.81,24,0.2520,9,20.00
276,-150.00,-6.81,24,0.2507,150,20.00
277,40.00,-6.89,24,0.2495,60,20.00
278,96.00,-4.43,24,0.2482,4,20.00
279,67.00,-0.76,24,0.2470,33,20.00
280,59.00,-1.04,24,0.2457,41,20.00
281,-150.00,-3.18,24,0.2445,150,20.00
282,-150.00,-3.18,24,0.2433,150,20.00
283,81.00,-2.82,24,0.2421,19,20.00
284,-150.00,-2.82,24,0.2409,150,20.00
285,-150.00,-4.89,24,0.2397,150,20.00
286,97.00,-0.92,24,0.2385,3,20.00
287,39.00,-1.08,24,0.2373,61,20.00
288,-29.00,0.13,24,0.2361,129,20.00
289,-150.00,-1.82,24,0.2349,150,20.00
290,62.00,-1.90,24,0.2337,38,20.00
291,-150.00,-0.40,24,0.2326,150,20.00
292,98.00,0.12,24,0.2314,2,20.00
293,-150.00,-2.13,24,0.2302,150,20.00
294,51.00,-0.12,24,0.2291,49,20.00
295,-25.00,1.13,24,0.2279,125,20.00
296,87.00,2.15,24,0.2268,13,20.00
297,-150.00,-0.28,24,0.2257,150,20.00
298,32.00,-0.66,24,0.2245,68,20.00
299,-36.00,-1.10,24,0.2234,136,20.00
300,38.00,0.78,24,0.2223,62,20.00
301,96.00,0.81,24,0.2212,4,20.00
302,57.00,2.88,24,0.2201,43,20.00
303,-150.00,2.88,24,0.2190,150,20.00
304,98.00,5.36,24,0.2179,2,20.00
305,-150.00,2.98,24,0.2168,150,20.00
306,-150.00,2.98,24,0.2157,150,20.00
307,-150.00,1.10,24,0.2146,150,20.00
308,95.00,3.55,24,0.2136,5,20.00
309,-150.00,1.66,24,0.2125,150,20.00
310,-150.00,0.05,24,0.2114,150,20.00
311,97.00,0.14,24,0.2104,3,20.00
312,95.00,0.48,24,0.2093,5,20.00
313,-150.00,-1.55,24,0.2083,150,20.00
314,-150.00,-3.23,24,0.2072,150,20.00
315,-150.00,-4.98,24,0.2062,150,20.00
316,-150.00,-6.88,24,0.2052,150,20.00
317,72.00,-6.22,24,0.2041,28,20.00
318,42.00,-6.74,24,0.2031,58,20.00
319,30.00,-7.43,24,0.2021,70,20.00
320,5.00,-8.31,24,0.2011,95,20.00
321,-150.00,-10.73,24,0.2001,150,20.00
322,14.00,-10.51,24,0.1991,86,20.00
323,-150.00,-10.51,24,0.1981,150,20.00
324,98.00,-10.52,24,0.1971,2,20.00
325,21.00,-8.81,24,0.1961,79,20.00
326,57.00,-8.71,24,0.1951,43,20.00
327,70.00,-8.17,24,0.1942,30,20.00
328,98.00,-7.76,24,0.1932,2,20.00
329,-150.00,-10.08,24,0.1922,150,20.00
330,-150.00,-11.69,24,0.1913,150,20.00
331,88.00,-11.42,24,0.1903,12,20.00
332,34.00,-11.73,24,0.1893,66,20.00
333,69.00,-11.68,24,0.1884,31,20.00
334,32.00,-9.86,24,0.1875,68,20.00
335,15.00,-9.76,24,0.1865,85,20.00
336,-150.00,-12.07,24,0.1856,150,20.00
337,51.00,-11.96,24,0.1847,49,20.00
338,-150.00,-13.72,24,0.1837,150,20.00
339,55.00,-14.11,24,0.1828,45,20.00
340,99.00,-11.62,24,0.1819,1,20.00
341,87.00,-11.71,24,0.1810,13,20.00
342,4.00,-11.71,24,0.1801,96,20.00
343,33.00,-12.32,24,0.1792,67,20.00
344,-150.00,-13.94,24,0.1783,150,20.00
345,86.00,-13.83,24,0.1774,14,20.00
346,-150.00,-15.17,24,0.1765,150,20.00
347,59.00,-15.29,24,0.1756,41,20.00
348,31.00,-15.08,24,0.1748,69,20.00
349,80.00,-14.96,24,0.1739,20,20.00
350,-150.00,-17.27,24,0.1730,150,20.00
351,-150.00,-19.76,24,0.1721,150,20.00
352,65.00,-19.04,24,0.1713,35,20.00
353,74.00,-16.80,24,0.1704,26,20.00
354,-150.00,-18.62,24,0.1696,150,20.00
355,-150.00,-20.52,24,0.1687,150,20.00
356,51.00,-20.99,24,0.1679,49,20.00
357,-150.00,-22.47,24,0.1670,150,20.00
358,66.00,-20.31,24,0.1662,34,20.00
359,39.00,-19.87,24,0.1654,61,20.00
360,99.00,-18.64,24,0.1646,1,20.00
361,-6.00,-19.67,24,0.1637,106,20.00
362,57.00,-17.60,24,0.1629,43,20.00
363,58.00,-17.35,24,0.1621,42,20.00
364,-41.00,-16.26,24,0.1613,141,20.00
365,-150.00,-17.91,24,0.1605,150,20.00
366,-150.00,-17.91,24,0.1597,150,20.00
367,84.00,-15.57,24,0.1589,16,20.00
368,97.00,-14.88,24,0.1581,3,20.00
369,10.00,-15.21,24,0.1573,90,20.00
370,60.00,-14.48,24,0.1565,40,20.00
371,92.00,-14.15,24,0.1557,8,20.00
372,-150.00,-15.78,24,0.1549,150,20.00
373,-150.00,-18.25,24,0.1542,150,20.00
374,88.00,-17.91,24,0.1534,12,20.00
375,69.00,-18.13,24,0.1526,31,20.00
376,-150.00,-18.13,24,0.1519,150,20.00
377,68.00,-17.85,24,0.1511,32,20.00
378,-150.00,-20.31,24,0.1504,150,20.00
379,17.00,-20.81,24,0.1496,83,20.00
380,-150.00,-22.90,24,0.1489,150,20.00
381,6.00,-21.34,24,0.1481,94,20.00
382,71.00,-19.13,24,0.1474,29,20.00
383,82.00,-19.12,24,0.1466,18,20.00
384,79.00,-16.83,24,0.1459,21,20.00
385,49.00,-14.84,24,0.1452,51,20.00
386,81.00,-15.00,24,0.1444,19,20.00
387,-150.00,-16.89,24,0.1437,150,20.00
388,72.00,-15.88,24,0.1430,28,20.00
389,-150.00,-15.88,24,0.1423,150,20.00
390,25.00,-16.25,24,0.1416,75,20.00
391,-36.00,-15.11,24,0.1409,136,20.00
392,98.00,-15.11,24,0.1402,2,20.00
393,50.00,-13.11,24,0.1395,50,20.00
394,-8.00,-13.70,24,0.1388,108,20.00
395,-26.00,-13.71,24,0.1381,126,20.00
396,72.00,-13.86,24,0.1374,28,20.00
397,-150.00,-13.86,24,0.1367,150,20.00
398,-150.00,-15.68,24,0.1360,150,20.00
399,87.00,-14.45,24,0.1353,13,20.00
400,43.00,-14.40,24,0.1347,57,20.00
401,-150.00,-16.86,24,0.1340,150,20.00
402,-150.00,-18.93,24,0.1333,150,20.00
403,-150.00,-18.93,24,0.1326,150,20.00
404,-150.00,-21.41,24,0.1320,150,20.00
405,87.00,-19.04,24,0.1313,13,20.00
406,-150.00,-19.04,24,0.1307,150,20.00
407,54.00,-17.00,24,0.1300,46,20.00
408,-150.00,-19.45,24,0.1294,150,20.00
409,72.00,-17.23,24,0.1287,28,20.00
410,64.00,-15.09,24,0.1281,36,20.00
411,61.00,-15.45,24,0.1274,39,20.00
412,-150.00,-17.90,24,0.1268,150,20.00
413,64.00,-15.76,24,0.1262,36,20.00
414,-150.00,-15.76,24,0.1255,150,20.00
415,-150.00,-15.76,24,0.1249,150,20.00
416,-150.00,-15.76,24,0.1243,150,20.00
417,-150.00,-17.98,24,0.1237,150,20.00
418,-150.00,-19.90,24,0.1230,150,20.00
419,52.00,-19.68,24,0.1224,48,20.00
420,81.00,-18.92,24,0.1218,19,20.00
421,-150.00,-18.92,24,0.1212,150,20.00
422,-150.00,-20.56,24,0.1206,150,20.00
423,-150.00,-20.56,24,0.1200,150,20.00
424,-150.00,-23.04,24,0.1194,150,20.00
425,48.00,-22.77,24,0.1188,52,20.00
426,88.00,-22.46,24,0.1182,12,20.00
427,54.00,-22.62,24,0.1176,46,20.00
428,-150.00,-25.10,24,0.1170,150,20.00
429,-43.00,-24.03,24,0.1164,143,20.00
430,83.00,-21.70,24,0.1159,17,20.00
431,-150.00,-24.08,24,0.1153,150,20.00
432,-150.00,-25.92,24,0.1147,150,20.00
433,62.00,-25.99,24,0.1141,38,20.00
434,83.00,-25.48,24,0.1136,17,20.00
435,-150.00,-27.13,24,0.1130,150,20.00
436,-150.00,-27.13,24,0.1124,150,20.00
437,-150.00,-29.14,24,0.1119,150,20.00
438,64.00,-27.00,24,0.1113,36,20.00
439,45.00,-27.10,24,0.1107,55,20.00
440,-150.00,-29.59,24,0.1102,150,20.00
441,-150.00,-31.96,24,0.1096,150,20.00
442,92.00,-31.08,24,0.1091,8,20.00
443,-150.00,-32.91,24,0.1085,150,20.00
444,38.00,-31.03,24,0.1080,62,20.00
445,59.00,-31.30,24,0.1075,41,20.00
446,56.00,-29.24,24,0.1069,44,20.00
447,-150.00,-31.33,24,0.1064,150,20.00
448,-150.00,-33.14,24,0.1059,150,20.00
449,-150.00,-35.44,24,0.1053,150,20.00
450,-150.00,-35.44,24,0.1048,150,20.00
451,98.00,-32.96,24,0.1043,2,20.00
452,59.00,-33.02,24,0.1038,41,20.00
453,-150.00,-35.26,24,0.1032,150,20.00
454,95.00,-32.81,24,0.1027,5,20.00
455,-150.00,-32.81,24,0.1022,150,20.00
456,-150.00,-34.82,24,0.1017,150,20.00
457,38.00,-32.94,24,0.1012,62,20.00
458,68.00,-32.92,24,0.1007,32,20.00
459,-150.00,-34.81,24,0.1002,150,20.00
460,-150.00,-37.30,24,0.0997,150,20.00
461,66.00,-36.58,24,0.0992,34,20.00
462,-150.00,-38.65,24,0.0987,150,20.00
463,21.00,-39.02,24,0.0982,79,20.00
464,-150.00,-40.11,24,0.0977,150,20.00
465,-150.00,-40.11,24,0.0972,150,20.00
466,91.00,-37.70,24,0.0967,9,20.00
467,-18.00,-38.72,24,0.0962,118,20.00
468,-150.00,-41.19,24,0.0958,150,20.00
469,91.00,-40.38,24,0.0953,9,20.00
470,-150.00,-42.48,24,0.0948,150,20.00
471,78.00,-42.62,24,0.0943,22,20.00
472,96.00,-40.16,24,0.0939,4,20.00
473,-150.00,-40.16,24,0.0934,150,20.00
474,-150.00,-42.54,24,0.0929,150,20.00
475,-150.00,-44.73,24,0.0925,150,20.00
476,-150.00,-44.73,24,0.0920,150,20.00
477,28.00,-45.13,24,0.0915,72,20.00
478,77.00,-42.86,24,0.0911,23,20.00
479,-150.00,-44.53,24,0.0906,150,20.00
480,-150.00,-44.53,24,0.0902,150,20.00
481,-150.00,-46.09,24,0.0897,150,20.00
482,69.00,-46.11,24,0.0893,31,20.00
483,62.00,-46.31,24,0.0888,38,20.00
484,79.00,-46.31,24,0.0884,21,20.00
485,-150.00,-48.30,24,0.0879,150,20.00
486,-150.00,-50.61,24,0.0875,150,20.00
487,-150.00,-50.61,24,0.0871,150,20.00
488,37.00,-50.96,24,0.0866,63,20.00
489,-150.00,-50.96,24,0.0862,150,20.00
490,32.00,-50.89,24,0.0858,68,20.00
491,73.00,-49.80,24,0.0853,27,20.00
492,-150.00,-52.28,24,0.0849,150,20.00
493,82.00,-51.96,24,0.0845,18,20.00
494,-50.00,-52.38,24,0.0841,150,20.00
495,0.00,-52.12,24,0.0836,100,20.00
496,91.00,-51.93,24,0.0832,9,20.00
497,-150.00,-51.93,24,0.0828,150,20.00
498,-150.00,-51.93,24,0.0824,150,20.00
499,-150.00,-54.30,24,0.0820,150,20.00
500,-30.00,-55.03,24,0.0816,130,20.00
501,-150.00,-55.03,24,0.0812,150,20.00
502,-27.00,-53.80,24,0.0808,127,20.00
503,-150.00,-53.80,24,0.0804,150,20.00
504,-150.00,-53.80,24,0.0800,150,20.00
505,-150.00,-56.17,24,0.0796,150,20.00
506,21.00,-54.46,24,0.0792,79,20.00
507,-150.00,-56.50,24,0.0788,150,20.00
508,27.00,-54.73,24,0.0784,73,20.00
509,98.00,-54.47,24,0.0780,2,20.00
510,29.00,-54.82,24,0.0776,71,20.00
511,-150.00,-56.93,24,0.0772,150,20.00
512,-150.00,-56.93,24,0.0768,150,20.00
513,-150.00,-59.07,24,0.0764,150,20.00
514,-150.00,-59.07,24,0.0760,150,20.00
515,-150.00,-59.07,24,0.0757,150,20.00
516,96.00,-56.61,24,0.0753,4,20.00
517,-150.00,-56.61,24,0.0749,150,20.00
518,-150.00,-56.61,24,0.0745,150,20.00
519,-150.00,-58.63,24,0.0742,150,20.00
520,-150.00,-60.94,24,0.0738,150,20.00
521,60.00,-58.84,24,0.0734,40,20.00
522,37.00,-56.97,24,0.0731,63,20.00
523,95.00,-54.52,24,0.0727,5,20.00
524,-150.00,-54.52,24,0.0723,150,20.00
525,35.00,-54.65,24,0.0720,65,20.00
526,16.00,-55.37,24,0.0716,84,20.00
527,-33.00,-56.24,24,0.0712,133,20.00
528,-150.00,-56.24,24,0.0709,150,20.00
529,-150.00,-57.31,24,0.0705,150,20.00
530,-150.00,-59.64,24,0.0702,150,20.00
531,95.00,-57.19,24,0.0698,5,20.00
532,-150.00,-57.19,24,0.0695,150,20.00
533,-150.00,-59.31,24,0.0691,150,20.00
534,-150.00,-61.64,24,0.0688,150,20.00
535,-150.00,-61.64,24,0.0684,150,20.00
536,-150.00,-61.64,24,0.0681,150,20.00
537,98.00,-59.16,24,0.0678,2,20.00
538,-150.00,-61.30,24,0.0674,150,20.00
539,-43.00,-62.18,24,0.0671,143,20.00
540,41.00,-60.27,24,0.0668,59,20.00
541,-150.00,-60.27,24,0.0664,150,20.00
542,37.00,-60.82,24,0.0661,63,20.00
543,-2.00,-59.34,24,0.0658,102,20.00
544,-150.00,-61.22,24,0.0654,150,20.00
545,97.00,-60.84,24,0.0651,3,20.00
546,76.00,-60.64,24,0.0648,24,20.00
547,97.00,-58.17,24,0.0645,3,20.00
548,-43.00,-57.10,24,0.0641,143,20.00
549,-150.00,-57.10,24,0.0638,150,20.00
550,-150.00,-57.10,24,0.0635,150,20.00
551,-150.00,-59.58,24,0.0632,150,20.00
552,-150.00,-61.67,24,0.0629,150,20.00
553,-150.00,-61.67,24,0.0625,150,20.00
554,96.00,-61.66,24,0.0622,4,20.00
555,47.00,-59.69,24,0.0619,53,20.00
556,43.00,-57.76,24,0.0616,57,20.00
557,-150.00,-59.64,24,0.0613,150,20.00
558,-150.00,-61.82,24,0.0610,150,20.00
559,60.00,-59.72,24,0.0607,40,20.00
560,-150.00,-59.72,24,0.0604,150,20.00
561,-150.00,-61.88,24,0.0601,150,20.00
562,33.00,-60.05,24,0.0598,67,20.00
563,98.00,-59.28,24,0.0595,2,20.00
564,-150.00,-59.28,24,0.0592,150,20.00
565,66.00,-57.12,24,0.0589,34,20.00
566,-150.00,-59.53,24,0.0586,150,20.00
567,30.00,-59.05,24,0.0583,70,20.00
568,82.00,-56.73,24,0.0580,18,20.00
569,99.00,-56.65,24,0.0577,1,20.00
